"","","cofip_sub","cofip_nbr_nbr"
"23513",1999,19189,27013
"23514",1999,19189,27161
"23515",1999,19189,27147
"23516",1999,19195,27147
"23517",1999,19195,27161
"23518",1999,19195,27039
"23519",1999,19195,27109
"23520",1999,19059,27033
"23521",1999,19059,27165
"23522",1999,1023,28061
"23523",1999,1023,28067
"23524",1999,1023,28111
"23525",1999,1023,28099
"23526",1999,1023,28101
"23527",1999,22107,28029
"23528",1999,22107,28049
"23529",1999,22107,28037
"23530",1999,22107,28085
"23531",1999,22107,28163
"23532",1999,1107,28025
"23533",1999,1107,28105
"23534",1999,1107,28159
"23535",1999,1129,28111
"23536",1999,1129,28061
"23537",1999,1129,28067
"23538",1999,1075,28017
"23539",1999,1075,28025
"23540",1999,1075,28081
"23541",1999,1075,28105
"23542",1999,22117,28085
"23543",1999,22117,28035
"23544",1999,22117,28047
"23545",1999,22117,28073
"23546",1999,22117,28131
"23547",1999,22117,28077
"23548",1999,22117,28065
"23549",1999,5077,28107
"23550",1999,5077,28119
"23551",1999,5077,28137
"23552",1999,1077,28117
"23553",1999,1077,47039
"23554",1999,1077,47101
"23555",1999,1077,47135
"23556",1999,1077,47119
"23557",1999,1077,47117
"23558",1999,1077,47023
"23559",1999,1077,47077
"23560",1999,5107,28107
"23561",1999,5107,28119
"23562",1999,5107,28137
"23563",1999,5107,28133
"23564",1999,5107,28135
"23565",1999,1093,28081
"23566",1999,1093,28117
"23567",1999,1093,28017
"23568",1999,1093,28025
"23569",1999,22037,28037
"23570",1999,22037,28085
"23571",1999,1119,28105
"23572",1999,1119,28159
"23573",1999,1119,28061
"23574",1999,1119,28099
"23575",1999,1119,28101
"23576",1999,22029,28037
"23577",1999,22065,28049
"23578",1999,22065,28163
"23579",1999,22105,28085
"23580",1999,22105,28037
"23581",1999,22035,28049
"23582",1999,22035,28163
"23583",1999,22035,28125
"23584",1999,1059,28117
"23585",1999,1059,28081
"23586",1999,1097,28111
"23587",1999,1097,28047
"23588",1999,1097,28131
"23589",1999,22125,28037
"23590",1999,22103,22087
"23591",1999,22103,28047
"23592",1999,22103,28131
"23593",1999,22103,28035
"23594",1999,22103,28073
"23595",1999,5035,28107
"23596",1999,5035,28119
"23597",1999,5035,28137
"23598",1999,5035,47075
"23599",1999,22091,28037
"23600",1999,22091,28085
"23601",1999,1033,28117
"23602",1999,5041,28133
"23603",1999,17157,29017
"23604",1999,17157,29123
"23605",1999,17157,29187
"23606",1999,20121,29083
"23607",1999,20121,29185
"23608",1999,20121,29101
"23609",1999,21075,29207
"23610",1999,21075,47053
"23611",1999,17119,29071
"23612",1999,17119,29219
"23613",1999,19051,29001
"23614",1999,19051,29103
"23615",1999,19177,29103
"23616",1999,19177,29001
"23617",1999,17149,29137
"23618",1999,17149,29205
"23619",1999,17149,29007
"23620",1999,17149,29139
"23621",1999,20209,29101
"23622",1999,20209,29107
"23623",1999,20209,29177
"23624",1999,20209,29049
"23625",1999,5015,29043
"23626",1999,5015,29109
"23627",1999,5015,29067
"23628",1999,20091,29083
"23629",1999,20091,29101
"23630",1999,20091,29107
"23631",1999,20091,29177
"23632",1999,20037,29039
"23633",1999,20037,29057
"23634",1999,20037,29185
"23635",1999,20037,29109
"23636",1999,19185,29079
"23637",1999,19185,29211
"23638",1999,19185,29001
"23639",1999,17083,29071
"23640",1999,17083,29219
"23641",1999,19071,31109
"23642",1999,19071,31155
"23643",1999,19071,31097
"23644",1999,5009,29043
"23645",1999,5009,29067
"23646",1999,20107,29083
"23647",1999,20107,29185
"23648",1999,20107,29039
"23649",1999,17133,29071
"23650",1999,17133,29187
"23651",1999,17133,29221
"23652",1999,5021,29035
"23653",1999,5021,29207
"23654",1999,5021,29223
"23655",1999,17013,29007
"23656",1999,17013,29139
"23657",1999,17013,29071
"23658",1999,17013,29219
"23659",1999,19145,29075
"23660",1999,19053,29079
"23661",1999,19053,29211
"23662",1999,19053,29061
"23663",1999,19053,29075
"23664",1999,5135,29035
"23665",1999,5135,29203
"23666",1999,19111,29103
"23667",1999,20043,29063
"23668",1999,20043,29075
"23669",1999,20043,29049
"23670",1999,17181,29017
"23671",1999,17181,29207
"23672",1999,17181,29123
"23673",1999,17181,29187
"23674",1999,20021,29109
"23675",1999,20021,29057
"23676",1999,20021,40097
"23677",1999,20021,40131
"23678",1999,19159,29075
"23679",1999,19159,29061
"23680",1999,19159,29079
"23681",1999,5093,29207
"23682",1999,5093,47033
"23683",1999,5093,47075
"23684",1999,5093,47053
"23685",1999,5007,29109
"23686",1999,5007,40021
"23687",1999,5007,40097
"23688",1999,5049,29067
"23689",1999,5049,29035
"23690",1999,5049,29203
"23691",1999,5049,29215
"23692",1999,20005,29049
"23693",1999,20005,29063
"23694",1999,19173,29075
"23695",1999,20011,29039
"23696",1999,20011,29185
"23697",1999,5031,29207
"23698",1999,5121,29035
"23699",1999,5121,29203
"23700",1999,19007,29001
"23701",1999,19007,29211
"23702",1999,5089,29067
"23703",1999,5089,29043
"23704",1999,20103,29049
"23705",1999,5055,29207
"23706",1999,5005,29067
"23707",1999,17163,29071
"23708",1999,21105,47017
"23709",1999,21105,47053
"23710",1999,17077,29017
"23711",1999,17077,29123
"23712",1999,17077,29187
"23713",1999,17001,29137
"23714",1999,17001,29205
"23715",1999,17001,29103
"23716",1999,16049,30023
"23717",1999,16049,30039
"23718",1999,16049,30029
"23719",1999,16049,30047
"23720",1999,16049,30077
"23721",1999,16049,41061
"23722",1999,16021,30029
"23723",1999,16021,53065
"23724",1999,16017,30029
"23725",1999,16017,30047
"23726",1999,16017,53043
"23727",1999,16017,53065
"23728",1999,16079,30029
"23729",1999,16079,30047
"23730",1999,16033,30023
"23731",1999,16033,30093
"23732",1999,16059,30023
"23733",1999,16059,30093
"23734",1999,16059,30039
"23735",1999,16035,30029
"23736",1999,16035,30039
"23737",1999,16035,30047
"23738",1999,16035,30077
"23739",1999,16043,30007
"23740",1999,16043,30043
"23741",1999,16043,30059
"23742",1999,16043,30023
"23743",1999,16043,30093
"23744",1999,16043,56013
"23745",1999,16043,56035
"23746",1999,29087,31097
"23747",1999,20201,31059
"23748",1999,20201,31151
"23749",1999,20201,31097
"23750",1999,20201,31109
"23751",1999,8095,31085
"23752",1999,8095,31101
"23753",1999,8095,31111
"23754",1999,20153,31085
"23755",1999,20153,31063
"23756",1999,20157,31059
"23757",1999,20157,31151
"23758",1999,20157,31035
"23759",1999,20183,31001
"23760",1999,20183,31035
"23761",1999,20183,31099
"23762",1999,20183,31137
"23763",1999,19085,31053
"23764",1999,19085,31039
"23765",1999,20117,31097
"23766",1999,20117,31109
"23767",1999,20117,31151
"23768",1999,20039,31063
"23769",1999,20039,31073
"23770",1999,20039,31137
"23771",1999,20131,31097
"23772",1999,20147,31099
"23773",1999,20147,31137
"23774",1999,19193,31039
"23775",1999,19193,31179
"23776",1999,8075,31069
"23777",1999,8075,31123
"23778",1999,29005,31097
"23779",1999,29005,31109
"23780",1999,20089,31001
"23781",1999,20089,31035
"23782",1999,20089,31099
"23783",1999,20089,31059
"23784",1999,8115,31069
"23785",1999,8115,31123
"23786",1999,8115,31085
"23787",1999,8115,31101
"23788",1999,8115,31111
"23789",1999,19155,31053
"23790",1999,19155,31155
"23791",1999,19133,31039
"23792",1999,19133,31179
"23793",1999,19133,31053
"23794",1999,19129,31155
"23795",1999,19129,31109
"23796",1999,20137,31099
"23797",1999,20137,31137
"23798",1999,20137,31063
"23799",1999,20137,31073
"23800",1999,8123,56031
"23801",1999,20023,31085
"23802",1999,6049,32001
"23803",1999,6049,32027
"23804",1999,6049,32029
"23805",1999,6049,41017
"23806",1999,6049,41019
"23807",1999,6049,41039
"23808",1999,6051,32001
"23809",1999,6051,32029
"23810",1999,16073,32011
"23811",1999,16073,32015
"23812",1999,16073,32027
"23813",1999,16073,41023
"23814",1999,6091,32001
"23815",1999,6091,32027
"23816",1999,6091,32029
"23817",1999,16031,32011
"23818",1999,16031,32015
"23819",1999,16031,49011
"23820",1999,16031,49057
"23821",1999,6057,32001
"23822",1999,6057,32027
"23823",1999,6057,32029
"23824",1999,6027,32001
"23825",1999,6027,32011
"23826",1999,6027,32015
"23827",1999,6061,32029
"23828",1999,6061,32001
"23829",1999,6061,32027
"23830",1999,6035,32001
"23831",1999,6035,32027
"23832",1999,6035,32029
"23833",1999,16083,32011
"23834",1999,16083,32015
"23835",1999,23031,33001
"23836",1999,23031,33013
"23837",1999,25009,33013
"23838",1999,25027,33013
"23839",1999,25017,33013
"23840",1999,23017,33001
"23841",1999,4011,35029
"23842",1999,4011,35051
"23843",1999,4011,35053
"23844",1999,8007,35043
"23845",1999,8007,35028
"23846",1999,8007,35033
"23847",1999,8007,35049
"23848",1999,8067,35043
"23849",1999,8071,35021
"23850",1999,8071,35033
"23851",1999,8023,35021
"23852",1999,8023,35033
"23853",1999,4003,35029
"23854",1999,8021,35028
"23855",1999,8021,35033
"23856",1999,8021,35043
"23857",1999,8021,35049
"23858",1999,8083,35043
"23859",1999,8083,49015
"23860",1999,8083,49017
"23861",1999,8083,49055
"23862",1999,34003,36059
"23863",1999,34003,36047
"23864",1999,34003,36081
"23865",1999,34037,36111
"23866",1999,34037,42025
"23867",1999,34037,42069
"23868",1999,34037,42079
"23869",1999,34031,36111
"23870",1999,25003,36001
"23871",1999,25003,36039
"23872",1999,25003,36111
"23873",1999,25003,36091
"23874",1999,9001,36059
"23875",1999,9001,36111
"23876",1999,34017,36047
"23877",1999,34017,36081
"23878",1999,13111,47107
"23879",1999,27027,38073
"23880",1999,27027,38003
"23881",1999,27027,38091
"23882",1999,27089,38019
"23883",1999,27089,38063
"23884",1999,27089,38071
"23885",1999,27089,38091
"23886",1999,30085,38013
"23887",1999,30085,38061
"23888",1999,30085,38007
"23889",1999,30085,38025
"23890",1999,27155,38073
"23891",1999,27155,46037
"23892",1999,27069,38019
"23893",1999,27107,38091
"23894",1999,27107,38003
"23895",1999,27107,38073
"23896",1999,30025,38007
"23897",1999,30025,38041
"23898",1999,30025,38089
"23899",1999,30091,38013
"23900",1999,30091,38061
"23901",1999,27119,38091
"23902",1999,27119,38063
"23903",1999,30109,38007
"23904",1999,30109,38025
"23905",1999,30109,38061
"23906",1999,30083,38013
"23907",1999,30083,38061
"23908",1999,30083,38007
"23909",1999,30083,38025
"23910",1999,27167,38073
"23911",1999,26115,39069
"23912",1999,26115,39123
"23913",1999,26115,39173
"23914",1999,21161,39071
"23915",1999,21161,39131
"23916",1999,21161,39027
"23917",1999,26059,39069
"23918",1999,18001,39003
"23919",1999,18001,39011
"23920",1999,18001,39137
"23921",1999,18001,39149
"23922",1999,21191,39027
"23923",1999,21191,39165
"23924",1999,18075,39109
"23925",1999,18075,39113
"23926",1999,18075,39149
"23927",1999,18075,39011
"23928",1999,21089,39079
"23929",1999,21089,39131
"23930",1999,26091,39069
"23931",1999,26091,39123
"23932",1999,26091,39173
"23933",1999,18177,39113
"23934",1999,18177,39109
"23935",1999,18177,39149
"23936",1999,18033,39069
"23937",1999,18033,39137
"23938",1999,21019,39079
"23939",1999,21019,54043
"23940",1999,21037,39165
"23941",1999,21037,39027
"23942",1999,18161,39113
"23943",1999,18161,39165
"23944",1999,18047,39165
"23945",1999,18047,39113
"23946",1999,21023,39027
"23947",1999,21023,39165
"23948",1999,21023,39071
"23949",1999,18003,39137
"23950",1999,18003,39069
"23951",1999,18003,39003
"23952",1999,18003,39011
"23953",1999,18135,39109
"23954",1999,18135,39113
"23955",1999,18135,39149
"23956",1999,21015,39165
"23957",1999,21117,39165
"23958",1999,21135,39079
"23959",1999,21135,39131
"23960",1999,21135,39071
"23961",1999,5033,40021
"23962",1999,5033,40061
"23963",1999,5033,40101
"23964",1999,20191,40047
"23965",1999,20191,40103
"23966",1999,5127,40061
"23967",1999,5127,40077
"23968",1999,5127,40127
"23969",1999,20007,40047
"23970",1999,20007,40093
"23971",1999,20007,40153
"23972",1999,20025,40153
"23973",1999,20099,40097
"23974",1999,20099,40131
"23975",1999,20077,40047
"23976",1999,20077,40093
"23977",1999,20125,40131
"23978",1999,20125,40143
"23979",1999,20035,40103
"23980",1999,20035,40117
"23981",1999,20035,40143
"23982",1999,20035,40047
"23983",1999,35059,48341
"23984",1999,5113,40061
"23985",1999,5113,40077
"23986",1999,5113,40127
"23987",1999,5081,40127
"23988",1999,5081,48343
"23989",1999,5133,40127
"23990",1999,20033,40153
"23991",1999,20033,40093
"23992",1999,5131,40021
"23993",1999,5131,40061
"23994",1999,5131,40101
"23995",1999,5131,40077
"23996",1999,5131,40127
"23997",1999,29119,40021
"23998",1999,29119,40097
"23999",1999,20019,40103
"24000",1999,20019,40117
"24001",1999,20019,40143
"24002",1999,20019,40131
"24003",1999,5143,40021
"24004",1999,32031,41017
"24005",1999,32031,41013
"24006",1999,32031,41023
"24007",1999,6093,41017
"24008",1999,6093,41019
"24009",1999,6093,41039
"24010",1999,6015,41019
"24011",1999,6015,41011
"24012",1999,16087,41023
"24013",1999,16087,41061
"24014",1999,32013,41013
"24015",1999,32013,41017
"24016",1999,32013,41023
"24017",1999,16003,41061
"24018",1999,16003,41023
"24019",1999,16069,41061
"24020",1999,16069,53001
"24021",1999,16069,53021
"24022",1999,16069,53043
"24023",1999,16075,41023
"24024",1999,16027,41023
"24025",1999,34041,42077
"24026",1999,34041,42091
"24027",1999,34041,42025
"24028",1999,34041,42069
"24029",1999,34041,42079
"24030",1999,24021,42041
"24031",1999,24021,42061
"24032",1999,24021,42067
"24033",1999,24021,42099
"24034",1999,24021,51061
"24035",1999,24021,51153
"24036",1999,36025,42069
"24037",1999,24025,42011
"24038",1999,24025,42043
"24039",1999,24025,42075
"24040",1999,24025,42041
"24041",1999,24001,42013
"24042",1999,24001,42021
"24043",1999,24001,42061
"24044",1999,24001,42129
"24045",1999,34015,42091
"24046",1999,36007,42069
"24047",1999,36007,42131
"24048",1999,36107,42069
"24049",1999,36107,42131
"24050",1999,36107,42081
"24051",1999,36107,42113
"24052",1999,24013,42041
"24053",1999,24013,42043
"24054",1999,36105,42069
"24055",1999,39007,42121
"24056",1999,36013,42047
"24057",1999,36013,42053
"24058",1999,36013,42121
"24059",1999,36015,42081
"24060",1999,36015,42113
"24061",1999,36015,42131
"24062",1999,39099,42019
"24063",1999,39099,42121
"24064",1999,39029,42003
"24065",1999,39029,42019
"24066",1999,24015,42011
"24067",1999,24015,42091
"24068",1999,24015,42043
"24069",1999,24015,42075
"24070",1999,24023,42021
"24071",1999,24023,42129
"24072",1999,24023,54001
"24073",1999,24023,54091
"24074",1999,24023,54093
"24075",1999,24023,54083
"24076",1999,36003,42023
"24077",1999,36003,42047
"24078",1999,36003,42035
"24079",1999,36003,42081
"24080",1999,24043,42061
"24081",1999,24043,42041
"24082",1999,24043,42067
"24083",1999,24043,42099
"24084",1999,24043,51061
"24085",1999,24043,51153
"24086",1999,36009,42047
"24087",1999,36009,42053
"24088",1999,36009,42121
"24089",1999,36009,42023
"24090",1999,34021,42077
"24091",1999,34021,42091
"24092",1999,39155,42019
"24093",1999,39155,42121
"24094",1999,34019,42077
"24095",1999,34019,42091
"24096",1999,24005,42041
"24097",1999,24005,42043
"24098",1999,34005,42091
"24099",1999,34005,42077
"24100",1999,36101,42081
"24101",1999,36101,42023
"24102",1999,36101,42035
"24103",1999,34007,42091
"24104",1999,9011,36103
"24105",1999,37161,45087
"24106",1999,37161,45059
"24107",1999,37155,45041
"24108",1999,37155,45067
"24109",1999,37155,45031
"24110",1999,37155,45043
"24111",1999,37089,45059
"24112",1999,37175,45059
"24113",1999,13033,45063
"24114",1999,13033,45075
"24115",1999,13033,45081
"24116",1999,13033,45009
"24117",1999,13033,45029
"24118",1999,13051,45013
"24119",1999,37153,45031
"24120",1999,37153,45041
"24121",1999,37153,45055
"24122",1999,37045,45087
"24123",1999,37045,45023
"24124",1999,37149,45059
"24125",1999,37149,45087
"24126",1999,37179,45023
"24127",1999,37179,45039
"24128",1999,37179,45055
"24129",1999,37179,45031
"24130",1999,13181,45047
"24131",1999,13251,45009
"24132",1999,13251,45029
"24133",1999,13251,45013
"24134",1999,13073,45047
"24135",1999,13073,45081
"24136",1999,13147,45059
"24137",1999,37119,45023
"24138",1999,37119,45087
"24139",1999,37119,45039
"24140",1999,37119,45055
"24141",1999,13103,45013
"24142",1999,13103,45009
"24143",1999,13103,45029
"24144",1999,13245,45047
"24145",1999,13245,45081
"24146",1999,13245,45063
"24147",1999,13245,45075
"24148",1999,37007,45031
"24149",1999,37007,45041
"24150",1999,37007,45055
"24151",1999,13105,45047
"24152",1999,13105,45059
"24153",1999,37019,45043
"24154",1999,37019,45067
"24155",1999,37047,45043
"24156",1999,37047,45067
"24157",1999,37047,45041
"24158",1999,37165,45031
"24159",1999,37165,45041
"24160",1999,37071,45023
"24161",1999,37071,45087
"24162",1999,38051,46129
"24163",1999,38051,46045
"24164",1999,31031,46071
"24165",1999,31031,46095
"24166",1999,31031,46085
"24167",1999,27133,46079
"24168",1999,27133,46087
"24169",1999,27133,46125
"24170",1999,27117,46079
"24171",1999,27117,46057
"24172",1999,27117,46077
"24173",1999,27117,46087
"24174",1999,27117,46125
"24175",1999,27073,46029
"24176",1999,27073,46037
"24177",1999,27073,46057
"24178",1999,38081,46037
"24179",1999,38081,46045
"24180",1999,38081,46049
"24181",1999,38081,46115
"24182",1999,27081,46079
"24183",1999,27081,46029
"24184",1999,27081,46057
"24185",1999,27081,46077
"24186",1999,38001,46093
"24187",1999,38001,46137
"24188",1999,38001,46041
"24189",1999,38001,46129
"24190",1999,31027,46125
"24191",1999,31027,46067
"24192",1999,31051,46125
"24193",1999,31107,46067
"24194",1999,31107,46003
"24195",1999,31107,46015
"24196",1999,31107,46043
"24197",1999,31107,46085
"24198",1999,31107,46125
"24199",1999,31015,46003
"24200",1999,31015,46015
"24201",1999,31015,46043
"24202",1999,31015,46067
"24203",1999,31015,46085
"24204",1999,38085,46041
"24205",1999,38085,46129
"24206",1999,38085,46137
"24207",1999,38029,46041
"24208",1999,38029,46129
"24209",1999,38029,46137
"24210",1999,38021,46037
"24211",1999,38021,46045
"24212",1999,38021,46049
"24213",1999,38021,46115
"24214",1999,38021,46129
"24215",1999,30011,46093
"24216",1999,31103,46085
"24217",1999,31103,46095
"24218",1999,31103,46071
"24219",1999,38077,46037
"24220",1999,27011,46029
"24221",1999,27011,46037
"24222",1999,31045,46071
"24223",1999,19167,46125
"24224",1999,31165,56031
"24225",1999,31165,56009
"24226",1999,31161,46071
"24227",1999,27173,46029
"24228",1999,27173,46057
"24229",1999,28003,47023
"24230",1999,28003,47039
"24231",1999,28003,47077
"24232",1999,28003,47075
"24233",1999,28003,47113
"24234",1999,37011,47179
"24235",1999,37115,47179
"24236",1999,37115,47063
"24237",1999,37115,47089
"24238",1999,1089,47003
"24239",1999,1089,47117
"24240",1999,1089,47127
"24241",1999,1089,47031
"24242",1999,1089,47061
"24243",1999,37039,47105
"24244",1999,37039,47107
"24245",1999,21171,47087
"24246",1999,21171,47159
"24247",1999,21171,47169
"24248",1999,21171,47133
"24249",1999,1083,47003
"24250",1999,1083,47117
"24251",1999,1083,47127
