cofip_nbr,mean_temp_jan_nbr,mean_sunlight_jan_nbr,mean_sunlight_july_nbr,mean_humidity_july_nbr,top_code_nbr,pct_water_nbr,ln_pct_water_nbr,jan_tmp_z_nbr,jan_sun_z_nbr,jul_temp_z_nbr,jul_hum_z_nbr,top_z_nbr,pct_water_z_nbr,amen_scale_nbr
37177,42.5,172,79,78,1,35.04,8.162,0.79742,0.617,-0.01635,-1.5065,-1.19466,1.96934,0.67
37179,43.1,175,78.6,68,4,0.35,3.547,0.84705,0.70733,0.14288,-0.82193,-0.73966,-0.47349,-0.34
37181,40.3,158,78.1,72,4,6.04,6.404,0.61542,0.19547,0.03616,-1.09576,-0.73966,1.03868,0.05
37183,40.5,176,77.5,74,4,2.75,5.617,0.63196,0.73744,0.21471,-1.23267,-0.73966,0.62235,0.23
37185,40.3,158,78.1,72,4,3.4,5.828,0.61542,0.19547,0.03616,-1.09576,-0.73966,0.73376,-0.25
37187,42.5,172,79,78,1,18.01,7.496,0.79742,0.617,-0.01635,-1.5065,-1.19466,1.61696,0.31
37189,33.7,174,68.2,76,20,0.06,1.855,0.06943,0.67722,2.1296,-1.36959,1.68702,-1.36885,1.82
37191,42.7,172,79.8,78,2,0.74,4.304,0.81396,0.617,-0.21422,-1.5065,-1.043,-0.07268,-1.41
37193,40.4,174,75.6,76,20,0.36,3.585,0.62369,0.67722,0.71697,-1.36959,1.68702,-0.45333,1.88
37195,42.5,172,79.3,78,2,0.85,4.445,0.79742,0.617,-0.09701,-1.5065,-1.043,0.00206,-1.23
37197,38.3,174,75.8,76,10,0.57,4.036,0.44997,0.67722,0.48232,-1.36959,0.17034,-0.21472,0.2
37199,40.3,171,76.1,76,20,0.22,3.078,0.61542,0.58689,0.57392,-1.36959,1.68702,-0.72169,1.37
38001,14.1,152,69.9,43,9,0.09,2.23,-1.55199,0.01482,-0.01566,0.8895,0.01867,-1.1704,-1.82
38003,7.5,157,70.1,53,4,1.43,4.96,-2.09798,0.16536,-0.6379,0.20493,-0.73966,0.27452,-2.83
38005,4,136,68.9,46,2,3.53,5.867,-2.38752,-0.46693,-0.6167,0.68412,-1.043,0.75443,-3.08
38007,12.1,152,69.3,43,15,0.17,2.843,-1.71744,0.01482,-0.02659,0.8895,0.92868,-0.84616,-0.76
38009,1.7,136,67.4,46,2,1.72,5.146,-2.57779,-0.46693,-0.41148,0.68412,-1.043,0.37279,-3.44
38011,14.1,152,69.9,43,9,0.42,3.748,-1.55199,0.01482,-0.01566,0.8895,0.01867,-0.36732,-1.01
38013,4.6,134,67.1,40,4,2.28,5.429,-2.33788,-0.52714,-0.08104,1.09487,-0.73966,0.52256,-2.07
38015,8.2,152,70.8,43,5,2.09,5.345,-2.04007,0.01482,-0.76582,0.8895,-0.588,0.47804,-2.01
38017,5.9,157,70.7,53,2,0.13,2.544,-2.23034,0.16536,-0.93703,0.20493,-1.043,-1.00456,-4.84
38019,1.3,139,66.7,53,4,1.4,4.941,-2.61088,-0.3766,-0.25772,0.20493,-0.73966,0.26471,-3.52
38021,9,157,70.7,53,4,0.93,4.537,-1.97389,0.16536,-0.67003,0.20493,-0.73966,0.05033,-2.96
38023,5.7,134,68.1,40,4,2.69,5.595,-2.24689,-0.52714,-0.25517,1.09487,-0.73966,0.6104,-2.06
38025,9.2,134,68.6,40,15,3.48,5.851,-1.95735,-0.52714,-0.08816,1.09487,0.92868,0.74614,0.2
38027,3.8,163,67.8,48,2,1.89,5.241,-2.40406,0.34602,-0.33816,0.54721,-1.043,0.42336,-2.47
38029,9.5,152,71.5,43,5,2.88,5.664,-1.93253,0.01482,-0.84207,0.8895,-0.588,0.64733,-1.81
38031,5.3,163,68.3,48,1,1.78,5.18,-2.27998,0.34602,-0.3434,0.54721,-1.19466,0.39088,-2.53
38033,11.6,152,68.9,43,15,0.04,1.306,-1.75881,0.01482,0.03789,0.8895,0.92868,-1.65974,-1.55
38035,3.5,139,69.1,53,4,0.14,2.641,-2.42888,-0.3766,-0.71354,0.20493,-0.73966,-0.95299,-5.01
38037,10.1,152,70.1,43,9,0.39,3.658,-1.88289,0.01482,-0.41396,0.8895,0.01867,-0.41482,-1.79
38039,5.4,157,69.5,53,4,1.07,4.674,-2.2717,0.16536,-0.65744,0.20493,-0.73966,0.12294,-3.18
38041,12.5,152,69.5,43,9,0.13,2.549,-1.68435,0.01482,-0.04592,0.8895,0.01867,-1.00196,-1.81
38043,7.6,163,69.5,48,4,5.7,6.345,-2.08971,0.34602,-0.46796,0.54721,-0.73966,1.00773,-1.4
38045,7.9,157,69.3,53,4,0.32,3.451,-2.06489,0.16536,-0.38834,0.20493,-0.73966,-0.52411,-3.35
38047,7.7,157,69.8,53,4,1.82,5.205,-2.08143,0.16536,-0.54001,0.20493,-0.73966,0.40445,-2.59
38049,4.5,136,68.9,46,2,1.97,5.282,-2.34616,-0.46693,-0.57363,0.68412,-1.043,0.44498,-3.3
38051,8.2,157,68.9,53,4,1.99,5.295,-2.04007,0.16536,-0.25495,0.20493,-0.73966,0.45192,-2.21
38053,9.9,134,70.3,40,15,4.16,6.03,-1.89944,-0.52714,-0.48496,1.09487,0.92868,0.84064,-0.05
38055,7.5,134,69.8,40,5,9.36,6.841,-2.09798,-0.52714,-0.55723,1.09487,-0.588,1.27031,-1.41
38057,9.3,134,70.8,40,5,6.03,6.402,-1.94907,-0.52714,-0.67108,1.09487,-0.588,1.03758,-1.6
38059,9.8,152,69.9,43,9,0.98,4.58,-1.90771,0.01482,-0.38602,0.8895,0.01867,0.07334,-1.3
38061,5.7,134,67.6,40,5,6.04,6.403,-2.24689,-0.52714,-0.12073,1.09487,-0.588,1.03821,-1.35
38063,4.9,139,69.3,53,1,2.69,5.594,-2.31307,-0.3766,-0.64673,0.20493,-1.19466,0.61015,-3.72
38065,8.5,134,69,40,5,1.05,4.653,-2.01525,-0.52714,-0.256,1.09487,-0.588,0.11196,-2.18
38067,3.3,139,69.2,53,1,0.27,3.283,-2.44543,-0.3766,-0.75766,0.20493,-1.19466,-0.61323,-5.18
38069,4.5,136,68.9,46,2,5.95,6.388,-2.34616,-0.46693,-0.57363,0.68412,-1.043,1.03033,-2.72
38071,4.2,139,68.9,53,1,8.82,6.782,-2.37097,-0.3766,-0.59947,0.20493,-1.19466,1.23887,-3.1
38073,8.3,157,70.3,53,2,0.16,2.771,-2.0318,0.16536,-0.62277,0.20493,-1.043,-0.88441,-4.21
38075,4.4,134,67.9,40,2,1.94,5.269,-2.35443,-0.52714,-0.31337,1.09487,-1.043,0.43817,-2.7
38077,8.7,157,71.7,53,2,0.61,4.119,-1.99871,0.16536,-0.96475,0.20493,-1.043,-0.17075,-3.81
38079,3.9,136,67.5,46,5,3.92,5.972,-2.39579,-0.46693,-0.24888,0.68412,-0.588,0.81031,-2.21
38081,8.3,157,71.6,53,2,0.96,4.566,-2.0318,0.16536,-0.97231,0.20493,-1.043,0.06604,-3.61
38083,6.8,163,69.8,48,4,3.38,5.824,-2.15589,0.34602,-0.61753,0.54721,-0.73966,0.7317,-1.89
38085,11.4,152,71.9,43,9,3.03,5.713,-1.77535,0.01482,-0.78597,0.8895,0.01867,0.67333,-0.96
38087,13.8,152,69.5,43,15,0.11,2.367,-1.57681,0.01482,0.06605,0.8895,0.92868,-1.09824,-0.78
38089,10.4,152,68.5,43,9,0.17,2.842,-1.85808,0.01482,0.04209,0.8895,0.01867,-0.84642,-1.74
38091,4.5,157,68.6,53,4,0.44,3.778,-2.34616,0.16536,-0.49297,0.20493,-0.73966,-0.351,-3.56
38093,6.6,163,69.3,48,4,3.34,5.812,-2.17243,0.34602,-0.50031,0.54721,-0.73966,0.7257,-1.79
38095,3.1,139,68.1,53,1,1.56,5.05,-2.46197,-0.3766,-0.47911,0.20493,-1.19466,0.32209,-3.99
38097,6,157,70.2,53,1,0.08,2.02,-2.22207,0.16536,-0.79398,0.20493,-1.19466,-1.28196,-5.12
38099,4.6,139,69.6,53,4,0.94,4.544,-2.33788,-0.3766,-0.75324,0.20493,-0.73966,0.05413,-3.95
38101,7.9,134,68.8,40,4,2.11,5.351,-2.06489,-0.52714,-0.2539,1.09487,-0.73966,0.48169,-2.01
38103,6.6,163,69.5,48,4,1.5,5.01,-2.17243,0.34602,-0.55409,0.54721,-0.73966,0.30074,-2.27
38105,8.3,134,70.1,40,4,3.61,5.889,-2.0318,-0.52714,-0.56899,1.09487,-0.73966,0.76609,-2.01
39001,32.1,98,74.4,67,14,0.32,3.469,-0.06293,-1.61107,0.32474,-0.75347,0.77701,-0.51497,-1.84
39003,27.3,134,73.4,61,2,0.6,4.102,-0.46001,-0.52714,0.18019,-0.34273,-1.043,-0.17973,-2.37
39005,26.4,102,72.1,63,5,0.58,4.058,-0.53447,-1.49063,0.45222,-0.47965,-0.588,-0.20291,-2.84
39007,26.9,92,71.4,62,4,48.66,8.49,-0.4931,-1.79172,0.6835,-0.41119,-0.73966,1.82761,-0.92
39009,30.9,115,73.2,59,18,0.35,3.555,-0.1622,-1.09921,0.54404,-0.20582,1.38368,-0.46905,-0.01
39011,27.3,127,73.4,58,2,0.12,2.46,-0.46001,-0.73791,0.18019,-0.13736,-1.043,-1.04911,-3.25
39013,30.4,115,73.9,59,18,0.76,4.327,-0.20356,-1.09921,0.31276,-0.20582,1.38368,-0.06049,0.13
39015,31.7,129,74.9,58,14,0.7,4.247,-0.09602,-0.67769,0.15585,-0.13736,0.77701,-0.10317,-0.08
39017,31.5,129,75.3,58,5,0.62,4.132,-0.11257,-0.67769,0.03107,-0.13736,-0.588,-0.16374,-1.65
39019,26.7,102,70.5,62,18,1.09,4.689,-0.50965,-1.49063,0.90826,-0.41119,1.38368,0.13116,0.01
39021,27.1,127,72.7,58,4,0.27,3.287,-0.47656,-0.73791,0.35118,-0.13736,-0.73966,-0.61113,-2.35
39023,28.1,127,74.6,58,4,0.94,4.544,-0.39383,-0.73791,-0.07356,-0.13736,-0.73966,0.05448,-2.03
39025,32.1,129,76.2,58,14,1.24,4.821,-0.06293,-0.67769,-0.15924,-0.13736,0.77701,0.20092,-0.06
39027,29.9,129,74.1,58,4,0.34,3.532,-0.24493,-0.67769,0.21591,-0.13736,-0.73966,-0.48132,-2.07
39029,26.7,102,70.5,62,19,0.5,3.917,-0.50965,-1.49063,0.90826,-0.41119,1.53535,-0.27749,-0.25
39031,29.2,102,73.1,63,18,0.61,4.116,-0.30283,-1.49063,0.4245,-0.47965,1.38368,-0.1723,-0.64
39033,26.3,113,72.1,62,2,0.13,2.558,-0.54274,-1.15943,0.4436,-0.41119,-1.043,-0.99705,-3.71
39035,26.9,92,71.4,62,5,63.21,8.752,-0.4931,-1.79172,0.6835,-0.41119,-0.588,1.97493,-0.63
39037,26.8,127,72.5,58,2,0.08,2.036,-0.50138,-0.73791,0.37912,-0.13736,-1.043,-1.27316,-3.31
39039,26.2,134,73.9,61,2,0.72,4.279,-0.55101,-0.52714,-0.04899,-0.34273,-1.043,-0.08585,-2.6
39041,27.6,115,73.1,60,4,2.95,5.687,-0.4352,-1.09921,0.28669,-0.27427,-0.73966,0.65925,-1.6
39043,27.4,113,74.2,62,2,59.33,8.688,-0.45174,-1.15943,-0.0263,-0.41119,-1.043,2.18232,-0.91
39045,29.5,115,73.6,60,18,0.56,4.023,-0.27802,-1.09921,0.3159,-0.27427,1.38368,-0.22174,-0.17
39047,29.4,115,73.9,60,4,0.12,2.508,-0.28629,-1.09921,0.22662,-0.27427,-0.73966,-1.02338,-3.2
39049,28.4,115,73.6,60,4,0.62,4.13,-0.36902,-1.09921,0.22116,-0.27427,-0.73966,-0.16461,-2.43
39051,24.4,134,72,61,2,0.13,2.584,-0.69992,-0.52714,0.30684,-0.34273,-1.043,-0.98297,-3.29
39053,33.7,98,75.5,67,18,0.5,3.914,0.06943,-1.61107,0.16678,-0.75347,1.38368,-0.27929,-1.02
39055,26.9,92,71.4,62,5,1.12,4.717,-0.4931,-1.79172,0.6835,-0.41119,-0.588,0.14579,-2.45
39057,29.6,129,73.4,58,4,0.32,3.457,-0.26974,-0.67769,0.37829,-0.13736,-0.73966,-0.52125,-1.97
39059,30.2,115,73.1,59,18,1.19,4.778,-0.22011,-1.09921,0.51063,-0.20582,1.38368,0.17815,0.55
39061,32.1,129,76.2,58,5,1.31,4.877,-0.06293,-0.67769,-0.15924,-0.13736,-0.588,0.2308,-1.39
39063,25.8,134,72.7,61,2,0.42,3.737,-0.5841,-0.52714,0.23921,-0.34273,-1.043,-0.37283,-2.63
39065,26.6,127,72.6,58,2,0.05,1.67,-0.51792,-0.73791,0.335,-0.13736,-1.043,-1.46695,-3.57
39067,28.9,102,72.9,62,18,1.76,5.173,-0.32765,-1.49063,0.45244,-0.41119,1.38368,0.38736,-0.01
39069,26.2,134,73.9,61,1,0.83,4.414,-0.55101,-0.52714,-0.04899,-0.34273,-1.19466,-0.01439,-2.68
39071,30.1,129,73.8,58,4,0.82,4.404,-0.22838,-0.67769,0.3138,-0.13736,-0.73966,-0.02008,-1.49
39073,31.6,115,75,59,18,0.2,2.987,-0.10429,-1.09921,0.12035,-0.20582,1.38368,-0.76981,-0.68
39075,28.2,102,71.8,63,18,0.24,3.19,-0.38556,-1.49063,0.68791,-0.47965,1.38368,-0.66239,-0.95
39077,27,113,72.3,62,2,0.37,3.616,-0.48483,-1.15943,0.45012,-0.41119,-1.043,-0.43711,-3.09
39079,30.7,98,73.5,67,18,0.29,3.365,-0.17875,-1.61107,0.44615,-0.75347,1.38368,-0.56963,-1.28
39081,29.6,102,73.3,62,19,0.31,3.423,-0.26974,-1.49063,0.40518,-0.41119,1.53535,-0.53903,-0.77
39083,26.4,102,71.8,63,5,0.46,3.818,-0.53447,-1.49063,0.53288,-0.47965,-0.588,-0.33005,-2.89
39085,26.9,92,71.4,62,5,75,8.923,-0.4931,-1.79172,0.6835,-0.41119,-0.588,2.18454,-0.42
39087,35.2,98,76.8,67,19,0.4,3.7,0.19352,-1.61107,-0.05357,-0.75347,1.53535,-0.39237,-1.08
39089,28.7,115,73.1,60,18,0.27,3.307,-0.3442,-1.09921,0.38144,-0.27427,1.38368,-0.60036,-0.55
39091,27.2,127,72.9,58,4,1.78,5.184,-0.46829,-0.73791,0.30602,-0.13736,-0.73966,0.39322,-1.38
39093,26.9,113,72,62,4,46.64,8.448,-0.4931,-1.15943,0.52217,-0.41119,-0.73966,1.95114,-0.33
39095,26.4,134,74.9,61,1,39.29,8.276,-0.53447,-0.52714,-0.30065,-0.34273,-1.19466,2.02981,-0.87
39097,28,115,73,60,4,0.15,2.738,-0.40211,-1.09921,0.34803,-0.27427,-0.73966,-0.90184,-3.07
39099,27,102,70.9,62,5,1.92,5.258,-0.48483,-1.49063,0.82655,-0.41119,-0.588,0.43202,-1.72
39101,27.5,115,73.3,60,2,0.07,2.005,-0.44347,-1.09921,0.2243,-0.27427,-1.043,-1.28995,-3.93
39103,26.6,92,71.1,62,4,0.37,3.614,-0.51792,-1.79172,0.73832,-0.41119,-0.73966,-0.43813,-3.16
39105,31.5,98,73.9,67,2,0.68,4.226,-0.11257,-1.61107,0.4075,-0.75347,-1.043,-0.11395,-3.23
39107,27.1,127,73.9,58,2,2.12,5.356,-0.47656,-0.73791,0.02852,-0.13736,-1.043,0.4842,-1.88
39109,28.1,127,74.6,58,4,0.53,3.966,-0.39383,-0.73791,-0.07356,-0.13736,-0.73966,-0.25152,-2.33
39111,32.3,115,75.2,59,18,0.42,3.737,-0.04639,-1.09921,0.12686,-0.20582,1.38368,-0.37292,-0.21
39113,28.1,129,74.6,58,4,0.58,4.055,-0.39383,-0.67769,-0.07356,-0.13736,-0.73966,-0.20432,-2.23
39115,30.6,115,74,59,18,0.99,4.596,-0.18702,-1.09921,0.30309,-0.20582,1.38368,0.08178,0.28
39117,27.5,115,73.3,60,4,0.45,3.805,-0.44347,-1.09921,0.2243,-0.27427,-0.73966,-0.33694,-2.67
39119,30.4,115,73.7,59,18,1.18,4.775,-0.20356,-1.09921,0.36653,-0.20582,1.38368,0.1765,0.42
39121,30.2,115,73.1,59,18,1.38,4.927,-0.22011,-1.09921,0.51063,-0.20582,1.38368,0.25684,0.63
39123,26.4,113,74.9,62,1,58.88,8.681,-0.53447,-1.15943,-0.30065,-0.41119,-1.19466,2.18776,-1.41
39125,25.5,134,72.9,61,1,0.63,4.143,-0.60892,-0.52714,0.15959,-0.34273,-1.19466,-0.15774,-2.67
39127,29.2,115,72.5,59,18,0.63,4.136,-0.30283,-1.09921,0.58583,-0.20582,1.38368,-0.16189,0.2
39129,31,115,75.2,60,4,0.93,4.528,-0.15393,-1.09921,0.01489,-0.27427,-0.73966,0.0456,-2.21
39131,30.7,98,73.5,67,19,0.55,4.015,-0.17875,-1.61107,0.44615,-0.75347,1.53535,-0.22587,-0.79
39133,26,92,71.1,62,4,2.9,5.671,-0.56756,-1.79172,0.68664,-0.41119,-0.73966,0.65073,-2.17
39135,27.6,129,72.4,58,4,0.36,3.574,-0.4352,-0.67769,0.47491,-0.13736,-0.73966,-0.45928,-1.97
39137,25.8,134,72.7,61,1,0.07,2.006,-0.5841,-0.52714,0.23921,-0.34273,-1.19466,-1.28916,-3.7
39139,28,102,73.5,63,5,0.66,4.195,-0.40211,-1.49063,0.21359,-0.47965,-0.588,-0.13046,-2.88
39141,31.6,98,75,67,18,0.66,4.184,-0.10429,-1.61107,0.12035,-0.75347,1.38368,-0.13604,-1.1
39143,27.2,113,73.2,62,1,2.06,5.326,-0.46829,-1.15943,0.22535,-0.41119,-1.19466,0.4682,-2.54
39145,33.9,98,76.4,67,19,0.62,4.122,0.08598,-1.61107,-0.05799,-0.75347,1.53535,-0.16914,-0.97
39147,27.2,113,73.2,62,2,0.32,3.473,-0.46829,-1.15943,0.22535,-0.41119,-1.043,-0.51281,-3.37
39149,27.2,127,72.9,58,2,0.43,3.757,-0.46829,-0.73791,0.30602,-0.13736,-1.043,-0.36234,-2.44
39151,26.3,102,71.7,62,5,0.82,4.406,-0.54274,-1.49063,0.55115,-0.41119,-0.588,-0.01879,-2.5
39153,26.3,92,71.7,62,5,1.74,5.156,-0.54274,-1.79172,0.55115,-0.41119,-0.588,0.37844,-2.4
39155,25.7,92,70.7,62,4,2.88,5.662,-0.59237,-1.79172,0.76836,-0.41119,-0.73966,0.64598,-2.12
39157,28.2,102,71.8,62,18,0.68,4.223,-0.38556,-1.49063,0.68791,-0.41119,1.38368,-0.11562,-0.33
39159,26.6,115,72.3,60,4,0.08,2.022,-0.51792,-1.09921,0.41567,-0.27427,-0.73966,-1.28084,-3.5
39161,26.8,134,73.5,61,1,0.1,2.277,-0.50138,-0.52714,0.11024,-0.34273,-1.19466,-1.14591,-3.6
39163,31.6,115,75,59,18,0.21,3.054,-0.10429,-1.09921,0.12035,-0.20582,1.38368,-0.73429,-0.64
39165,31.5,129,75.3,58,5,1.79,5.185,-0.11257,-0.67769,0.03107,-0.13736,-0.588,0.39357,-1.09
39167,32.9,115,75.2,59,18,0.77,4.346,0.00325,-1.09921,0.17854,-0.20582,1.38368,-0.05054,0.21
39169,26.3,102,71,63,5,0.17,2.827,-0.54274,-1.49063,0.73937,-0.47965,-0.588,-0.85454,-3.22
39171,25.6,134,73.2,61,2,0.3,3.41,-0.60065,-0.52714,0.08754,-0.34273,-1.043,-0.54617,-2.97
39173,26.8,134,73.8,61,1,0.52,3.943,-0.50138,-0.52714,0.02957,-0.34273,-1.19466,-0.26393,-2.8
39175,27.4,113,73.5,62,2,0.49,3.898,-0.45174,-1.15943,0.16192,-0.41119,-1.043,-0.28762,-3.19
40001,38,155,80.2,51,19,0.24,3.16,0.42515,0.10515,-0.72659,0.34184,1.53535,-0.67838,1
40003,35.8,185,83.2,46,4,1.68,5.123,0.24315,1.00842,-1.72272,0.68412,-0.73966,0.36061,-0.17
40005,41.8,186,82.1,38,15,1.18,4.771,0.73951,1.03853,-0.91016,1.23178,0.92868,0.17462,3.2
40007,34.4,217,81.1,37,5,0.18,2.874,0.12734,1.97191,-1.27865,1.30024,-0.588,-0.82949,0.7
40009,37.5,183,82.3,44,5,0.26,3.241,0.38379,0.9482,-1.3343,0.82104,-0.588,-0.63567,-0.4
40011,36.8,183,83.4,44,4,1.1,4.704,0.32588,0.9482,-1.69036,0.82104,-0.73966,0.13875,-0.2
40013,42.3,186,82.8,38,4,3.67,5.906,0.78087,1.03853,-1.05531,1.23178,-0.73966,0.77513,2.03
40015,38.6,196,82.9,38,4,0.93,4.531,0.47479,1.33962,-1.40089,1.23178,-0.73966,0.04734,0.95
40017,36.9,186,81.7,46,4,0.59,4.079,0.33415,1.03853,-1.22465,0.68412,-0.73966,-0.19173,-0.1
40019,42.7,186,84,38,4,1.19,4.78,0.81396,1.03853,-1.34352,1.23178,-0.73966,0.17918,1.18
40021,38,155,80.2,51,19,3.27,5.789,0.42515,0.10515,-0.72659,0.34184,1.53535,0.71342,2.39
40023,42.9,155,82.7,51,4,3.34,5.811,0.83051,0.10515,-0.97675,0.34184,-0.73966,0.72516,0.29
40025,34.3,217,77.4,37,2,0.33,3.505,0.11907,1.97191,-0.29241,1.30024,-1.043,-0.49552,1.56
40027,38.9,186,82.4,46,4,3.98,5.986,0.4996,1.03853,-1.24061,0.68412,-0.73966,0.81775,1.06
40029,40.9,186,82.6,38,4,0.59,4.076,0.66505,1.03853,-1.12212,1.23178,-0.73966,-0.19362,0.88
40031,39.7,196,83.3,38,11,1.34,4.895,0.56578,1.33962,-1.41369,1.23178,0.32201,0.23998,2.29
40033,40.9,196,84.4,38,4,0.83,4.413,0.66505,1.33962,-1.6061,1.23178,-0.73966,-0.0148,0.88
40035,36,166,81.1,50,4,0.22,3.092,0.2597,0.43635,-1.14084,0.4103,-0.73966,-0.71422,-1.49
40037,37.6,186,81.4,46,4,1.47,4.989,0.39206,1.03853,-1.0837,0.68412,-0.73966,0.28963,0.58
40039,37,183,82.3,44,5,1.55,5.041,0.34243,0.9482,-1.37737,0.82104,-0.588,0.31722,0.46
40041,38.5,166,81.7,50,5,6.52,6.479,0.46651,0.43635,-1.08684,0.4103,-0.588,1.07879,0.72
40043,36.1,183,81.6,44,5,0.81,4.39,0.26797,0.9482,-1.26667,0.82104,-0.588,-0.02731,0.16
40045,35,217,80.4,37,5,0.22,3.087,0.17697,1.97191,-1.03876,1.30024,-0.588,-0.71682,1.11
40047,36.5,185,82.8,46,4,0.14,2.65,0.30106,1.00842,-1.55487,0.68412,-0.73966,-0.94839,-1.25
40049,39.7,186,83.6,38,4,0.56,4.026,0.56578,1.03853,-1.49436,1.23178,-0.73966,-0.21989,0.38
40051,38.4,186,82.4,46,4,0.39,3.668,0.45824,1.03853,-1.28367,0.68412,-0.73966,-0.40943,-0.25
40053,35.5,185,82.8,46,4,0.3,3.414,0.21834,1.00842,-1.641,0.68412,-0.73966,-0.54383,-1.01
40055,39.3,196,83.5,38,4,0.67,4.204,0.53269,1.33962,-1.50192,1.23178,-0.73966,-0.12567,0.74
40057,39.4,196,84.9,38,4,0.14,2.62,0.54097,1.33962,-1.86974,1.23178,-0.73966,-0.96402,-0.46
40059,35.6,217,82.7,37,5,0.19,2.935,0.22661,1.97191,-1.6055,1.30024,-0.588,-0.79724,0.51
40061,39.3,155,82.5,51,16,7.71,6.648,0.53269,0.10515,-1.23304,0.34184,1.08035,1.16808,2
40063,39.8,155,82.4,51,9,0.97,4.574,0.57406,0.10515,-1.16309,0.34184,0.01867,0.07038,-0.05
40065,40,196,84.3,38,4,0.18,2.906,0.5906,1.33962,-1.65673,1.23178,-0.73966,-0.81291,-0.05
40067,42,186,84.1,38,4,1.94,5.268,0.75605,1.03853,-1.4307,1.23178,-0.73966,0.4377,1.29
40069,41.6,186,82.6,38,4,2.09,5.344,0.72296,1.03853,-1.06183,1.23178,-0.73966,0.47769,1.67
40071,35.3,185,83.1,46,4,2.79,5.633,0.20179,1.00842,-1.73889,0.68412,-0.73966,0.63058,0.05
40073,37.2,186,83.2,46,4,0.33,3.486,0.35897,1.03853,-1.60213,0.68412,-0.73966,-0.50551,-0.77
40075,37.3,196,83.2,38,11,1.56,5.049,0.36724,1.33962,-1.59352,1.23178,0.32201,0.32142,1.99
40077,39.3,155,82.5,51,16,0.95,4.557,0.53269,0.10515,-1.23304,0.34184,1.08035,0.06128,0.89
40079,41.1,155,82.8,51,16,1.37,4.924,0.6816,0.10515,-1.15867,0.34184,1.08035,0.2552,1.31
40081,38.1,186,82,46,4,0.73,4.289,0.43342,1.03853,-1.20196,0.68412,-0.73966,-0.08063,0.13
40083,37.4,186,82.6,46,4,0.58,4.06,0.37552,1.03853,-1.42358,0.68412,-0.73966,-0.20217,-0.27
40085,42.5,186,83.7,46,5,3.11,5.741,0.79742,1.03853,-1.28008,0.68412,-0.588,0.68776,1.34
40087,38.9,186,82.4,46,4,1.81,5.197,0.4996,1.03853,-1.24061,0.68412,-0.73966,0.40018,0.64
40089,43.2,155,81.9,51,15,2.58,5.553,0.85532,0.10515,-0.73581,0.34184,0.92868,0.58851,2.08
40091,39.3,155,82.5,51,9,12.98,7.168,0.53269,0.10515,-1.23304,0.34184,0.01867,1.44353,1.21
40093,35.7,185,82.8,46,4,0.12,2.45,0.23488,1.00842,-1.62378,0.68412,-0.73966,-1.05418,-1.49
40095,42.1,186,83.3,38,4,13.08,7.176,0.76433,1.03853,-1.20698,1.23178,-0.73966,1.44766,2.54
40097,36.4,166,81.3,50,5,4,5.992,0.29279,0.43635,-1.16017,0.4103,-0.588,0.82104,0.21
40099,40.7,186,82.7,38,4,1.56,5.05,0.64851,1.03853,-1.16624,1.23178,-0.73966,0.32213,1.34
40101,38.9,155,82.2,51,9,3,5.703,0.4996,0.10515,-1.18683,0.34184,0.01867,0.66758,0.45
40103,37.6,185,82.4,46,2,1.42,4.955,0.39206,1.00842,-1.35258,0.68412,-1.043,0.27212,-0.04
40105,35.4,166,81.5,50,4,2.74,5.615,0.21006,0.43635,-1.30007,0.4103,-0.73966,0.62098,-0.36
40107,39,186,81.6,46,4,0.66,4.192,0.50788,1.03853,-1.01689,0.68412,-0.73966,-0.13213,0.34
40109,37.9,186,82.6,46,4,1.28,4.856,0.41688,1.03853,-1.38051,0.68412,-0.73966,0.21934,0.24
40111,38.3,155,81.2,51,4,0.76,4.331,0.44997,0.10515,-0.96963,0.34184,-0.73966,-0.05839,-0.87
40113,35.7,166,81.3,50,14,2.3,5.438,0.23488,0.43635,-1.22046,0.4103,0.77701,0.52756,1.17
40115,36.5,166,81.3,50,5,2.77,5.623,0.30106,0.43635,-1.15155,0.4103,-0.588,0.62567,0.03
40117,37.5,166,82.3,50,4,4.27,6.058,0.38379,0.43635,-1.3343,0.4103,-0.73966,0.85563,0.01
40119,37.1,186,81.8,46,4,1.55,5.042,0.3507,1.03853,-1.23432,0.68412,-0.73966,0.31786,0.42
40121,39.3,155,82.5,51,15,5.22,6.257,0.53269,0.10515,-1.23304,0.34184,0.92868,0.96128,1.64
40123,40.9,186,82.6,38,4,0.8,4.38,0.66505,1.03853,-1.12212,1.23178,-0.73966,-0.03272,1.04
40125,38.7,186,81.8,46,4,0.69,4.241,0.48306,1.03853,-1.09651,0.68412,-0.73966,-0.10631,0.26
40127,41.8,155,82.1,51,16,1.79,5.187,0.73951,0.10515,-0.91016,0.34184,1.08035,0.39488,1.75
40129,37,183,82.4,44,5,0.4,3.688,0.34243,0.9482,-1.40426,0.82104,-0.588,-0.39906,-0.28
40131,36.6,166,81.3,50,4,5.13,6.24,0.30933,0.43635,-1.14294,0.4103,-0.73966,0.95206,0.23
40133,38.7,186,81.8,46,4,1.25,4.831,0.48306,1.03853,-1.09651,0.68412,-0.73966,0.20632,0.58
40135,39.2,155,81.5,51,19,5.74,6.353,0.52442,0.10515,-0.97278,0.34184,1.53535,1.01184,2.55
