FIPS Code,Rural-urban_continuum,urban_influence,mean_temp_jan,mean_sunlight_jan,mean_sunlight_july,mean_humidity_july,top_code,pct_water,ln_pct_water,jan_tmp_z,jan_sun_z,jul_temp_z,jul_hum_z,top_z,pct_water_z,amen_scale
20115,6 ,6 ,30.4 ,182 ,80.5 ,48 ,4 ,1.09 ,4.695 ,-0.20356 ,0.91809 ,-1.46185 ,0.54721 ,-0.73966 ,0.13412,-0.81 
20117,7 ,8 ,26.4 ,166 ,77.8 ,59 ,14 ,0.20 ,2.980 ,-0.53447 ,0.43635 ,-1.08040 ,-0.20582 ,0.77701 ,-0.77377,-1.38 
20119,9 ,9 ,33.1 ,209 ,80.9 ,41 ,5 ,0.13 ,2.538 ,0.01980 ,1.73103 ,-1.33685 ,1.02641 ,-0.58800 ,-1.00746,-0.16 
20121,1 ,1 ,30.5 ,167 ,78.8 ,59 ,4 ,2.28 ,5.428 ,-0.19529 ,0.46645 ,-0.99614 ,-0.20582 ,-0.73966 ,0.52229,-1.15 
20123,7 ,8 ,27.8 ,181 ,78.6 ,50 ,9 ,2.61 ,5.563 ,-0.41865 ,0.88798 ,-1.17492 ,0.41030 ,0.01867 ,0.59374,0.32 
20125,5 ,7 ,33.9 ,169 ,80.2 ,51 ,4 ,0.95 ,4.554 ,0.08598 ,0.52667 ,-1.07973 ,0.34184 ,-0.73966 ,0.05963,-0.81 
20127,9 ,8 ,28.7 ,167 ,78.4 ,59 ,14 ,0.78 ,4.353 ,-0.34420 ,0.46645 ,-1.04362 ,-0.20582 ,0.77701 ,-0.04703,-0.40 
20129,9 ,9 ,31.9 ,209 ,78.8 ,41 ,2 ,0.00 ,0.000 ,-0.07948 ,1.73103 ,-0.87556 ,1.02641 ,-1.04300 ,-2.35103,-1.59 
20131,9 ,9 ,26.4 ,166 ,77.8 ,59 ,4 ,0.05 ,1.610 ,-0.53447 ,0.43635 ,-1.08040 ,-0.20582 ,-0.73966 ,-1.49867,-3.62 
20133,7 ,8 ,31.5 ,169 ,79.7 ,51 ,4 ,1.07 ,4.670 ,-0.11257 ,0.52667 ,-1.15200 ,0.34184 ,-0.73966 ,0.12116,-1.01 
20135,9 ,9 ,30.5 ,206 ,80.0 ,42 ,4 ,0.02 ,0.883 ,-0.19529 ,1.64071 ,-1.31880 ,0.95795 ,-0.73966 ,-1.88355,-1.54 
20137,7 ,8 ,27.9 ,205 ,77.3 ,42 ,13 ,0.40 ,3.696 ,-0.41038 ,1.61060 ,-0.81676 ,0.95795 ,0.62534 ,-0.39472,1.57 
20139,6 ,6 ,30.0 ,167 ,78.5 ,59 ,4 ,2.18 ,5.385 ,-0.23665 ,0.46645 ,-0.95854 ,-0.20582 ,-0.73966 ,0.49952,-1.17 
20141,9 ,9 ,27.8 ,181 ,78.6 ,50 ,9 ,0.19 ,2.945 ,-0.41865 ,0.88798 ,-1.17492 ,0.41030 ,0.01867 ,-0.79216,-1.07 
20143,9 ,9 ,29.3 ,181 ,80.6 ,50 ,9 ,0.11 ,2.354 ,-0.29456 ,0.88798 ,-1.58348 ,0.41030 ,0.01867 ,-1.10498,-1.67 
20145,7 ,8 ,31.3 ,181 ,80.1 ,46 ,4 ,0.05 ,1.617 ,-0.12911 ,0.88798 ,-1.27678 ,0.68412 ,-0.73966 ,-1.49531,-2.07 
20147,7 ,8 ,27.8 ,181 ,79.5 ,50 ,13 ,0.96 ,4.563 ,-0.41865 ,0.88798 ,-1.41691 ,0.41030 ,0.62534 ,0.06442,0.15 
20149,6 ,5 ,29.2 ,166 ,79.4 ,59 ,14 ,2.07 ,5.332 ,-0.30283 ,0.43635 ,-1.26944 ,-0.20582 ,0.77701 ,0.47132,-0.09 
20151,7 ,8 ,32.8 ,181 ,80.6 ,46 ,5 ,0.10 ,2.335 ,-0.00502 ,0.88798 ,-1.28202 ,0.68412 ,-0.58800 ,-1.11504,-1.42 
20153,9 ,9 ,29.0 ,205 ,77.1 ,42 ,4 ,0.01 ,0.028 ,-0.31938 ,1.61060 ,-0.66824 ,0.95795 ,-0.73966 ,-2.33629,-1.50 
20155,4 ,5 ,31.0 ,181 ,80.2 ,46 ,4 ,1.32 ,4.885 ,-0.15393 ,0.88798 ,-1.32951 ,0.68412 ,-0.73966 ,0.23485,-0.42 
20157,7 ,8 ,26.2 ,181 ,78.8 ,50 ,4 ,0.53 ,3.968 ,-0.55101 ,0.88798 ,-1.36650 ,0.41030 ,-0.73966 ,-0.25049,-1.61 
20159,7 ,8 ,30.4 ,182 ,80.5 ,48 ,4 ,0.24 ,3.162 ,-0.20356 ,0.91809 ,-1.46185 ,0.54721 ,-0.73966 ,-0.6773,-1.62 
20161,5 ,7 ,28.7 ,166 ,79.1 ,59 ,14 ,2.01 ,5.304 ,-0.34420 ,0.43635 ,-1.23184 ,-0.20582 ,0.77701 ,0.45643,-0.11 
20163,9 ,9 ,29.1 ,181 ,78.9 ,50 ,4 ,0.78 ,4.362 ,-0.31111 ,0.88798 ,-1.14361 ,0.41030 ,-0.73966 ,-0.04213,-0.94 
20165,9 ,9 ,30.5 ,182 ,80.0 ,48 ,4 ,0.03 ,1.073 ,-0.19529 ,0.91809 ,-1.31880 ,0.54721 ,-0.73966 ,-1.78326,-2.57 
20167,7 ,8 ,28.8 ,182 ,79.6 ,48 ,9 ,1.59 ,5.069 ,-0.33592 ,0.91809 ,-1.35767 ,0.54721 ,0.01867 ,0.33198,0.12 
20169,5 ,7 ,29.6 ,182 ,80.6 ,48 ,9 ,0.23 ,3.142 ,-0.26974 ,0.91809 ,-1.55764 ,0.54721 ,0.01867 ,-0.6878,-1.03 
20171,7 ,8 ,30.8 ,206 ,78.2 ,42 ,2 ,0.02 ,0.514 ,-0.17047 ,1.64071 ,-0.80897 ,0.95795 ,-1.04300 ,-2.07893,-1.50 
20173,2 ,2 ,31.3 ,181 ,80.7 ,46 ,4 ,0.91 ,4.516 ,-0.12911 ,0.88798 ,-1.43811 ,0.68412 ,-0.73966 ,0.03927,-0.70 
20175,7 ,7 ,34.7 ,209 ,80.8 ,41 ,2 ,0.15 ,2.738 ,0.15216 ,1.73103 ,-1.17215 ,1.02641 ,-1.04300 ,-0.90171,-0.21 
20177,3 ,2 ,28.0 ,167 ,78.2 ,59 ,4 ,1.17 ,4.761 ,-0.40211 ,0.46645 ,-1.05014 ,-0.20582 ,-0.73966 ,0.16903,-1.76 
20179,9 ,9 ,29.3 ,205 ,78.2 ,42 ,4 ,0.03 ,1.025 ,-0.29456 ,1.61060 ,-0.93817 ,0.95795 ,-0.73966 ,-1.80826,-1.21 
20181,7 ,8 ,27.6 ,205 ,75.8 ,42 ,2 ,0.02 ,0.687 ,-0.43520 ,1.61060 ,-0.43928 ,0.95795 ,-1.04300 ,-1.98717,-1.34 
20183,9 ,9 ,27.8 ,181 ,79.5 ,50 ,13 ,0.12 ,2.507 ,-0.41865 ,0.88798 ,-1.41691 ,0.41030 ,0.62534 ,-1.02393,-0.94 
20185,9 ,9 ,31.3 ,181 ,80.1 ,46 ,1 ,0.34 ,3.514 ,-0.12911 ,0.88798 ,-1.27678 ,0.68412 ,-1.19466 ,-0.49073,-1.52 
20187,9 ,9 ,31.9 ,209 ,78.8 ,41 ,2 ,0.01 ,0.000 ,-0.07948 ,1.73103 ,-0.87556 ,1.02641 ,-1.04300 ,-2.35103,-1.59 
20189,7 ,8 ,34.7 ,209 ,80.8 ,41 ,2 ,0.02 ,0.906 ,0.15216 ,1.73103 ,-1.17215 ,1.02641 ,-1.04300 ,-1.87169,-1.18 
20191,6 ,6 ,33.8 ,181 ,81.4 ,46 ,4 ,0.25 ,3.222 ,0.07770 ,0.88798 ,-1.41100 ,0.68412 ,-0.73966 ,-0.64575,-1.15 
20193,7 ,8 ,27.7 ,205 ,76.6 ,42 ,4 ,0.01 ,0.023 ,-0.42692 ,1.61060 ,-0.64577 ,0.95795 ,-0.73966 ,-2.33884,-1.58 
20195,9 ,9 ,29.3 ,206 ,78.2 ,42 ,4 ,1.19 ,4.782 ,-0.29456 ,1.64071 ,-0.93817 ,0.95795 ,-0.73966 ,0.18028,0.81 
20197,8 ,6 ,28.8 ,182 ,78.1 ,48 ,14 ,0.30 ,3.401 ,-0.33592 ,0.91809 ,-0.95435 ,0.54721 ,0.77701 ,-0.55054,0.40 
20199,9 ,9 ,30.0 ,206 ,76.5 ,42 ,2 ,0.01 ,0.000 ,-0.23665 ,1.64071 ,-0.42078 ,0.95795 ,-1.04300 ,-2.35103,-1.45 
20201,9 ,9 ,26.2 ,181 ,78.8 ,50 ,4 ,0.04 ,1.442 ,-0.55101 ,0.88798 ,-1.36650 ,0.41030 ,-0.73966 ,-1.58793,-2.95 
20203,9 ,9 ,29.4 ,206 ,77.4 ,42 ,2 ,0.00 ,0.000 ,-0.28629 ,1.64071 ,-0.71445 ,0.95795 ,-1.04300 ,-2.35103,-1.80 
20205,7 ,8 ,33.1 ,169 ,80.1 ,51 ,4 ,0.20 ,2.978 ,0.01980 ,0.52667 ,-1.12174 ,0.34184 ,-0.73966 ,-0.77459,-1.75 
20207,9 ,9 ,31.4 ,181 ,79.6 ,46 ,4 ,0.96 ,4.564 ,-0.12084 ,0.88798 ,-1.13373 ,0.68412 ,-0.73966 ,0.06476,-0.36 
20209,0 ,1 ,27.8 ,166 ,78.8 ,59 ,13 ,2.76 ,5.621 ,-0.41865 ,0.43635 ,-1.22869 ,-0.20582 ,0.62534 ,0.62441,-0.17 
21001,7 ,8 ,34.9 ,128 ,76.9 ,60 ,15 ,1.31 ,4.873 ,0.16870 ,-0.70780 ,-0.10629 ,-0.27427 ,0.92868 ,0.22858,0.24 
21003,7 ,8 ,35.6 ,128 ,78.1 ,60 ,4 ,1.68 ,5.125 ,0.22661 ,-0.70780 ,-0.36866 ,-0.27427 ,-0.73966 ,0.36178,-1.50 
21005,6 ,6 ,32.9 ,131 ,76.2 ,63 ,14 ,0.79 ,4.367 ,0.00325 ,-0.61747 ,-0.09034 ,-0.47965 ,0.77701 ,-0.03941,-0.45 
21007,9 ,9 ,36.3 ,131 ,78.7 ,59 ,4 ,8.20 ,6.709 ,0.28452 ,-0.61747 ,-0.46969 ,-0.20582 ,-0.73966 ,1.20055,-0.55 
21009,7 ,7 ,35.6 ,128 ,78.1 ,60 ,4 ,1.80 ,5.192 ,0.22661 ,-0.70780 ,-0.36866 ,-0.27427 ,-0.73966 ,0.39728,-1.47 
21011,8 ,6 ,34.9 ,131 ,76.0 ,63 ,14 ,1.59 ,5.070 ,0.16870 ,-0.61747 ,0.13570 ,-0.47965 ,0.77701 ,0.33274,0.32 
21013,7 ,7 ,37.8 ,125 ,76.0 ,66 ,20 ,0.16 ,2.776 ,0.40861 ,-0.79812 ,0.38548 ,-0.68502 ,1.68702 ,-0.88172,0.12 
21015,0 ,1 ,31.1 ,131 ,75.6 ,63 ,14 ,4.17 ,6.033 ,-0.14566 ,-0.61747 ,-0.08405 ,-0.47965 ,0.77701 ,0.84223,0.29 
21017,2 ,2 ,32.9 ,131 ,76.2 ,63 ,4 ,0.08 ,2.065 ,0.00325 ,-0.61747 ,-0.09034 ,-0.47965 ,-0.73966 ,-1.25794,-3.18 
21019,2 ,2 ,34.5 ,125 ,75.8 ,66 ,18 ,1.01 ,4.618 ,0.13561 ,-0.79812 ,0.15502 ,-0.68502 ,1.38368 ,0.09373,0.28 
21021,7 ,7 ,33.8 ,131 ,75.4 ,63 ,14 ,0.60 ,4.089 ,0.07770 ,-0.61747 ,0.20228 ,-0.47965 ,0.77701 ,-0.18676,-0.23 
21023,8 ,4 ,32.4 ,131 ,74.8 ,63 ,14 ,2.71 ,5.604 ,-0.03811 ,-0.61747 ,0.24303 ,-0.47965 ,0.77701 ,0.6152,0.50 
21025,9 ,9 ,36.0 ,125 ,75.5 ,66 ,19 ,0.02 ,0.597 ,0.25970 ,-0.79812 ,0.36488 ,-0.68502 ,1.53535 ,-2.03491,-1.36 
21027,9 ,9 ,34.6 ,128 ,76.8 ,60 ,14 ,2.24 ,5.412 ,0.14388 ,-0.70780 ,-0.10525 ,-0.27427 ,0.77701 ,0.51372,0.35 
21029,2 ,2 ,33.3 ,128 ,76.9 ,60 ,14 ,0.36 ,3.583 ,0.03634 ,-0.70780 ,-0.24410 ,-0.27427 ,0.77701 ,-0.4545,-0.87 
21031,9 ,9 ,35.9 ,128 ,77.1 ,60 ,14 ,0.80 ,4.378 ,0.25143 ,-0.70780 ,-0.07394 ,-0.27427 ,0.77701 ,-0.03334,-0.06 
21033,6 ,6 ,36.0 ,131 ,77.8 ,59 ,14 ,0.34 ,3.540 ,0.25970 ,-0.61747 ,-0.25354 ,-0.20582 ,0.77701 ,-0.47722,-0.52 
21035,7 ,7 ,36.8 ,131 ,78.5 ,59 ,4 ,5.97 ,6.392 ,0.32588 ,-0.61747 ,-0.37285 ,-0.20582 ,-0.73966 ,1.03257,-0.58 
21037,0 ,1 ,32.1 ,131 ,76.2 ,63 ,14 ,4.94 ,6.203 ,-0.06293 ,-0.61747 ,-0.15924 ,-0.47965 ,0.77701 ,0.93247,0.39 
21039,9 ,9 ,36.3 ,131 ,78.7 ,59 ,4 ,3.28 ,5.793 ,0.28452 ,-0.61747 ,-0.46969 ,-0.20582 ,-0.73966 ,0.71559,-1.03 
21041,6 ,4 ,33.7 ,131 ,77.4 ,63 ,14 ,5.23 ,6.260 ,0.06943 ,-0.61747 ,-0.34409 ,-0.47965 ,0.77701 ,0.96244,0.37 
21043,2 ,2 ,34.6 ,125 ,75.1 ,66 ,19 ,0.38 ,3.627 ,0.14388 ,-0.79812 ,0.35185 ,-0.68502 ,1.53535 ,-0.43103,0.12 
21045,9 ,9 ,34.9 ,128 ,76.9 ,60 ,14 ,0.03 ,0.990 ,0.16870 ,-0.70780 ,-0.10629 ,-0.27427 ,0.77701 ,-1.82681,-1.97 
21047,3 ,2 ,35.1 ,131 ,77.8 ,59 ,14 ,0.37 ,3.615 ,0.18525 ,-0.61747 ,-0.33106 ,-0.20582 ,0.77701 ,-0.43745,-0.63 
21049,2 ,2 ,34.9 ,131 ,76.0 ,63 ,14 ,0.33 ,3.506 ,0.16870 ,-0.61747 ,0.13570 ,-0.47965 ,0.77701 ,-0.49524,-0.51 
21051,9 ,9 ,36.0 ,125 ,75.5 ,66 ,19 ,0.01 ,0.396 ,0.25970 ,-0.79812 ,0.36488 ,-0.68502 ,1.53535 ,-2.14139,-1.46 
21053,9 ,9 ,35.6 ,128 ,78.1 ,60 ,15 ,3.94 ,5.975 ,0.22661 ,-0.70780 ,-0.36866 ,-0.27427 ,0.92868 ,0.81193,0.62 
21055,7 ,8 ,35.9 ,131 ,77.9 ,59 ,14 ,2.37 ,5.470 ,0.25143 ,-0.61747 ,-0.28904 ,-0.20582 ,0.77701 ,0.54452,0.46 
21057,9 ,9 ,37.3 ,128 ,77.3 ,60 ,15 ,1.62 ,5.086 ,0.36724 ,-0.70780 ,-0.00713 ,-0.27427 ,0.92868 ,0.3414,0.65 
21059,3 ,2 ,34.9 ,131 ,78.2 ,59 ,4 ,2.91 ,5.674 ,0.16870 ,-0.61747 ,-0.45584 ,-0.20582 ,-0.73966 ,0.65246,-1.20 
21061,9 ,9 ,35.1 ,128 ,75.6 ,60 ,14 ,1.75 ,5.165 ,0.18525 ,-0.70780 ,0.26048 ,-0.27427 ,0.77701 ,0.38285,0.62 
21063,8 ,6 ,34.6 ,125 ,75.1 ,66 ,19 ,0.52 ,3.957 ,0.14388 ,-0.79812 ,0.35185 ,-0.68502 ,1.53535 ,-0.25652,0.29 
21065,6 ,6 ,36.0 ,125 ,75.5 ,66 ,19 ,0.66 ,4.197 ,0.25970 ,-0.79812 ,0.36488 ,-0.68502 ,1.53535 ,-0.12945,0.55 
21067,2 ,2 ,32.9 ,131 ,76.2 ,63 ,4 ,0.35 ,3.566 ,0.00325 ,-0.61747 ,-0.09034 ,-0.47965 ,-0.73966 ,-0.46343,-2.39 
21069,7 ,8 ,34.6 ,131 ,75.1 ,63 ,14 ,0.12 ,2.481 ,0.14388 ,-0.61747 ,0.35185 ,-0.47965 ,0.77701 ,-1.03792,-0.86 
21071,7 ,8 ,38.1 ,125 ,77.1 ,66 ,19 ,0.29 ,3.379 ,0.43342 ,-0.79812 ,0.11555 ,-0.68502 ,1.53535 ,-0.56258,0.04 
21073,4 ,5 ,33.4 ,131 ,76.1 ,63 ,14 ,0.78 ,4.354 ,0.04461 ,-0.61747 ,-0.02039 ,-0.47965 ,0.77701 ,-0.04632,-0.34 
21075,7 ,8 ,35.9 ,131 ,78.4 ,59 ,4 ,9.37 ,6.843 ,0.25143 ,-0.61747 ,-0.42348 ,-0.20582 ,-0.73966 ,1.271,-0.46 
21077,1 ,1 ,33.0 ,131 ,76.1 ,63 ,14 ,5.58 ,6.324 ,0.01152 ,-0.61747 ,-0.05484 ,-0.47965 ,0.77701 ,0.99661,0.63 
21079,6 ,6 ,36.1 ,131 ,76.2 ,63 ,4 ,1.14 ,4.738 ,0.26797 ,-0.61747 ,0.18528 ,-0.47965 ,-0.73966 ,0.15676,-1.23 
21081,1 ,1 ,31.8 ,131 ,75.6 ,63 ,14 ,0.33 ,3.496 ,-0.08775 ,-0.61747 ,-0.02376 ,-0.47965 ,0.77701 ,-0.50048,-0.93 
21083,7 ,8 ,36.6 ,131 ,78.2 ,59 ,4 ,0.15 ,2.714 ,0.30933 ,-0.61747 ,-0.30941 ,-0.20582 ,-0.73966 ,-0.91423,-2.48 
21085,7 ,8 ,35.4 ,128 ,76.9 ,60 ,14 ,1.40 ,4.944 ,0.21006 ,-0.70780 ,-0.06323 ,-0.27427 ,0.77701 ,0.26611,0.21 
21087,9 ,9 ,34.9 ,128 ,76.9 ,60 ,4 ,0.02 ,0.549 ,0.16870 ,-0.70780 ,-0.10629 ,-0.27427 ,-0.73966 ,-2.06049,-3.72 
21089,2 ,2 ,33.9 ,125 ,76.4 ,66 ,19 ,2.34 ,5.457 ,0.08598 ,-0.79812 ,-0.05799 ,-0.68502 ,1.53535 ,0.53759,0.62 
21091,8 ,6 ,34.1 ,131 ,78.2 ,59 ,14 ,5.09 ,6.232 ,0.10252 ,-0.61747 ,-0.52474 ,-0.20582 ,0.77701 ,0.94777,0.48 
21093,4 ,5 ,33.2 ,128 ,75.8 ,60 ,14 ,0.30 ,3.391 ,0.02807 ,-0.70780 ,0.04305 ,-0.27427 ,0.77701 ,-0.55618,-0.69 
21095,7 ,8 ,34.4 ,125 ,73.0 ,66 ,20 ,0.17 ,2.813 ,0.12734 ,-0.79812 ,0.89927 ,-0.68502 ,1.68702 ,-0.86175,0.37 
21097,6 ,6 ,33.4 ,131 ,76.1 ,63 ,14 ,0.06 ,1.759 ,0.04461 ,-0.61747 ,-0.02039 ,-0.47965 ,0.77701 ,-1.41975,-1.72 
21099,9 ,9 ,35.1 ,128 ,75.6 ,60 ,14 ,0.47 ,3.858 ,0.18525 ,-0.70780 ,0.26048 ,-0.27427 ,0.77701 ,-0.30877,-0.07 
21101,2 ,2 ,34.6 ,131 ,77.6 ,59 ,4 ,5.80 ,6.363 ,0.14388 ,-0.61747 ,-0.32035 ,-0.20582 ,-0.73966 ,1.01735,-0.72 
21103,8 ,6 ,32.8 ,131 ,75.7 ,63 ,14 ,0.61 ,4.119 ,-0.00502 ,-0.61747 ,0.03549 ,-0.47965 ,0.77701 ,-0.17079,-0.46 
21105,9 ,9 ,36.6 ,131 ,78.2 ,59 ,4 ,3.35 ,5.815 ,0.30933 ,-0.61747 ,-0.30941 ,-0.20582 ,-0.73966 ,0.72701,-0.84 
21107,7 ,7 ,35.9 ,131 ,77.9 ,59 ,14 ,0.66 ,4.196 ,0.25143 ,-0.61747 ,-0.28904 ,-0.20582 ,0.77701 ,-0.13011,-0.21 
21109,8 ,6 ,36.1 ,125 ,76.2 ,66 ,19 ,0.07 ,1.935 ,0.26797 ,-0.79812 ,0.18528 ,-0.68502 ,1.53535 ,-1.32671,-0.82 
21111,2 ,2 ,33.3 ,128 ,76.9 ,60 ,14 ,3.38 ,5.824 ,0.03634 ,-0.70780 ,-0.24410 ,-0.27427 ,0.77701 ,0.73203,0.32 
21113,2 ,2 ,32.9 ,131 ,76.2 ,63 ,4 ,0.75 ,4.311 ,0.00325 ,-0.61747 ,-0.09034 ,-0.47965 ,-0.73966 ,-0.06907,-1.99 
21115,7 ,8 ,38.1 ,125 ,77.1 ,66 ,19 ,0.91 ,4.510 ,0.43342 ,-0.79812 ,0.11555 ,-0.68502 ,1.53535 ,0.0363,0.64 
21117,0 ,1 ,32.1 ,131 ,76.2 ,63 ,5 ,1.45 ,4.980 ,-0.06293 ,-0.61747 ,-0.15924 ,-0.47965 ,-0.58800 ,0.28511,-1.62 
21119,9 ,9 ,38.1 ,125 ,77.1 ,66 ,20 ,0.23 ,3.145 ,0.43342 ,-0.79812 ,0.11555 ,-0.68502 ,1.68702 ,-0.68607,0.07 
21121,7 ,8 ,37.8 ,125 ,76.0 ,66 ,19 ,0.01 ,0.031 ,0.40861 ,-0.79812 ,0.38548 ,-0.68502 ,1.53535 ,-2.33452,-1.49 
21123,7 ,8 ,33.2 ,128 ,75.8 ,60 ,14 ,0.11 ,2.398 ,0.02807 ,-0.70780 ,0.04305 ,-0.27427 ,0.77701 ,-1.08193,-1.22 
21125,7 ,8 ,37.8 ,125 ,76.0 ,66 ,19 ,1.82 ,5.203 ,0.40861 ,-0.79812 ,0.38548 ,-0.68502 ,1.53535 ,0.40323,1.25 
21127,8 ,6 ,34.5 ,125 ,75.8 ,66 ,19 ,0.31 ,3.432 ,0.13561 ,-0.79812 ,0.15502 ,-0.68502 ,1.53535 ,-0.5343,-0.19 
21129,9 ,9 ,36.0 ,125 ,75.5 ,66 ,19 ,0.64 ,4.165 ,0.25970 ,-0.79812 ,0.36488 ,-0.68502 ,1.53535 ,-0.14639,0.53 
21131,9 ,9 ,36.0 ,125 ,75.5 ,66 ,20 ,0.08 ,2.099 ,0.25970 ,-0.79812 ,0.36488 ,-0.68502 ,1.68702 ,-1.23976,-0.41 
21133,7 ,8 ,34.4 ,125 ,73.0 ,66 ,20 ,0.02 ,0.725 ,0.12734 ,-0.79812 ,0.89927 ,-0.68502 ,1.68702 ,-1.96742,-0.74 
21135,8 ,6 ,32.4 ,125 ,74.8 ,66 ,19 ,2.26 ,5.422 ,-0.03811 ,-0.79812 ,0.24303 ,-0.68502 ,1.53535 ,0.51906,0.78 
21137,7 ,8 ,36.1 ,131 ,76.2 ,63 ,14 ,0.06 ,1.830 ,0.26797 ,-0.61747 ,0.18528 ,-0.47965 ,0.77701 ,-1.38218,-1.25 
21139,9 ,9 ,36.0 ,131 ,79.2 ,59 ,14 ,7.63 ,6.637 ,0.25970 ,-0.61747 ,-0.62997 ,-0.20582 ,0.77701 ,1.16231,0.75 
21141,7 ,8 ,35.6 ,131 ,77.8 ,59 ,14 ,0.25 ,3.231 ,0.22661 ,-0.61747 ,-0.28799 ,-0.20582 ,0.77701 ,-0.64066,-0.75 
21143,9 ,9 ,36.0 ,131 ,77.8 ,59 ,14 ,15.88 ,7.370 ,0.25970 ,-0.61747 ,-0.25354 ,-0.20582 ,0.77701 ,1.55024,1.51 
21145,5 ,7 ,36.0 ,131 ,79.2 ,59 ,4 ,6.33 ,6.450 ,0.25970 ,-0.61747 ,-0.62997 ,-0.20582 ,-0.73966 ,1.06313,-0.87 
21147,9 ,9 ,37.8 ,125 ,76.0 ,66 ,19 ,0.68 ,4.223 ,0.40861 ,-0.79812 ,0.38548 ,-0.68502 ,1.53535 ,-0.11541,0.73 
21149,8 ,6 ,35.4 ,131 ,77.0 ,59 ,4 ,0.73 ,4.296 ,0.21006 ,-0.61747 ,-0.09012 ,-0.20582 ,-0.73966 ,-0.07714,-1.52 
21151,2 ,2 ,36.1 ,131 ,76.2 ,63 ,14 ,0.55 ,4.000 ,0.26797 ,-0.61747 ,0.18528 ,-0.47965 ,0.77701 ,-0.23355,-0.10 
21153,9 ,9 ,36.0 ,125 ,75.5 ,66 ,19 ,0.00 ,0.000 ,0.25970 ,-0.79812 ,0.36488 ,-0.68502 ,1.53535 ,-2.35103,-1.67 
21155,7 ,8 ,33.8 ,128 ,75.4 ,60 ,14 ,0.06 ,1.801 ,0.07770 ,-0.70780 ,0.20228 ,-0.27427 ,0.77701 ,-1.39785,-1.32 
21157,7 ,8 ,36.6 ,131 ,78.2 ,59 ,4 ,10.40 ,6.947 ,0.30933 ,-0.61747 ,-0.30941 ,-0.20582 ,-0.73966 ,1.32652,-0.24 
21159,9 ,9 ,38.1 ,125 ,77.1 ,66 ,19 ,0.05 ,1.561 ,0.43342 ,-0.79812 ,0.11555 ,-0.68502 ,1.53535 ,-1.52452,-0.92 
21161,6 ,4 ,32.4 ,131 ,74.8 ,63 ,14 ,2.23 ,5.405 ,-0.03811 ,-0.61747 ,0.24303 ,-0.47965 ,0.77701 ,0.51028,0.40 
21163,6 ,5 ,34.6 ,128 ,76.8 ,60 ,14 ,4.85 ,6.183 ,0.14388 ,-0.70780 ,-0.10525 ,-0.27427 ,0.77701 ,0.92196,0.76 
21165,9 ,9 ,34.9 ,125 ,76.0 ,66 ,19 ,1.03 ,4.638 ,0.16870 ,-0.79812 ,0.13570 ,-0.68502 ,1.53535 ,0.10426,0.46 
21167,6 ,6 ,33.8 ,131 ,75.4 ,63 ,14 ,0.87 ,4.465 ,0.07770 ,-0.61747 ,0.20228 ,-0.47965 ,0.77701 ,0.01242,-0.03 
21169,9 ,9 ,35.1 ,128 ,75.6 ,60 ,4 ,0.02 ,0.878 ,0.18525 ,-0.70780 ,0.26048 ,-0.27427 ,-0.73966 ,-1.88636,-3.16 
21171,7 ,8 ,37.3 ,128 ,77.3 ,60 ,15 ,0.39 ,3.667 ,0.36724 ,-0.70780 ,-0.00713 ,-0.27427 ,0.92868 ,-0.40984,-0.10 
21173,6 ,6 ,34.9 ,131 ,76.0 ,63 ,14 ,0.11 ,2.357 ,0.16870 ,-0.61747 ,0.13570 ,-0.47965 ,0.77701 ,-1.10322,-1.12 
21175,9 ,9 ,34.6 ,125 ,75.1 ,66 ,19 ,0.64 ,4.152 ,0.14388 ,-0.79812 ,0.35185 ,-0.68502 ,1.53535 ,-0.15304,0.39 
21177,7 ,8 ,35.9 ,131 ,77.1 ,59 ,14 ,0.99 ,4.592 ,0.25143 ,-0.61747 ,-0.07394 ,-0.20582 ,0.77701 ,0.07948,0.21 
21179,6 ,6 ,33.2 ,128 ,75.8 ,60 ,14 ,0.33 ,3.511 ,0.02807 ,-0.70780 ,0.04305 ,-0.27427 ,0.77701 ,-0.4925,-0.63 
21181,8 ,6 ,32.9 ,131 ,76.2 ,63 ,14 ,0.12 ,2.501 ,0.00325 ,-0.61747 ,-0.09034 ,-0.47965 ,0.77701 ,-1.02729,-1.43 
21183,6 ,6 ,35.4 ,131 ,77.0 ,59 ,14 ,0.49 ,3.897 ,0.21006 ,-0.61747 ,-0.09012 ,-0.20582 ,0.77701 ,-0.28806,-0.21 
21185,2 ,2 ,33.2 ,131 ,75.3 ,63 ,4 ,3.74 ,5.925 ,0.02807 ,-0.61747 ,0.17749 ,-0.47965 ,-0.73966 ,0.78554,-0.85 
21187,8 ,6 ,31.8 ,131 ,75.6 ,63 ,14 ,0.57 ,4.039 ,-0.08775 ,-0.61747 ,-0.02376 ,-0.47965 ,0.77701 ,-0.2132,-0.64 
21189,9 ,9 ,36.0 ,125 ,75.5 ,66 ,19 ,0.00 ,0.000 ,0.25970 ,-0.79812 ,0.36488 ,-0.68502 ,1.53535 ,-2.35103,-1.67 
21191,1 ,1 ,31.8 ,131 ,75.6 ,63 ,14 ,0.47 ,3.856 ,-0.08775 ,-0.61747 ,-0.02376 ,-0.47965 ,0.77701 ,-0.30997,-0.74 
