"","V1","V2","V3","V4"
"54458",1997,41011,41,62644
"54459",1998,41011,41,62519
"54460",1999,41011,41,62156
"54461",2000,41011,41,61670
"54462",2001,41011,41,62668
"54463",2002,41011,41,62161
"54464",2003,41011,41,62234
"54465",2004,41011,41,62525
"54466",2005,41011,41,63063
"54467",2006,41011,41,63636
"54468",2007,41011,41,63602
"54469",2008,41011,41,63149
"54470",2009,41011,41,62970
"54471",2010,41011,41,62795
"54472",2011,41011,41,63010
"54473",2012,41011,41,62782
"54474",2013,41011,41,62690
"54475",2014,41011,41,62433
"54476",1990,41013,41,13664
"54477",1991,41013,41,14238
"54478",1992,41013,41,14709
"54479",1993,41013,41,15109
"54480",1994,41013,41,15605
"54481",1995,41013,41,15962
"54482",1996,41013,41,16361
"54483",1997,41013,41,16635
"54484",1998,41013,41,16932
"54485",1999,41013,41,17295
"54486",2000,41013,41,17686
"54487",2001,41013,41,19318
"54488",2002,41013,41,19876
"54489",2003,41013,41,20064
"54490",2004,41013,41,20400
"54491",2005,41013,41,21165
"54492",2006,41013,41,21670
"54493",2007,41013,41,22476
"54494",2008,41013,41,22760
"54495",2009,41013,41,22892
"54496",2010,41013,41,22566
"54497",2011,41013,41,20891
"54498",2012,41013,41,20673
"54499",2013,41013,41,20636
"54500",2014,41013,41,20790
"54501",1990,41015,41,18810
"54502",1991,41015,41,19453
"54503",1992,41015,41,19660
"54504",1993,41015,41,19891
"54505",1994,41015,41,20385
"54506",1995,41015,41,20728
"54507",1996,41015,41,21022
"54508",1997,41015,41,21033
"54509",1998,41015,41,21068
"54510",1999,41015,41,21071
"54511",2000,41015,41,21170
"54512",2001,41015,41,21104
"54513",2002,41015,41,21097
"54514",2003,41015,41,21373
"54515",2004,41015,41,21490
"54516",2005,41015,41,21924
"54517",2006,41015,41,22064
"54518",2007,41015,41,21809
"54519",2008,41015,41,21507
"54520",2009,41015,41,21235
"54521",2010,41015,41,21148
"54522",2011,41015,41,22364
"54523",2012,41015,41,22457
"54524",2013,41015,41,22249
"54525",2014,41015,41,22299
"54526",1990,41017,41,71415
"54527",1991,41017,41,76034
"54528",1992,41017,41,80333
"54529",1993,41017,41,83955
"54530",1994,41017,41,87688
"54531",1995,41017,41,90902
"54532",1996,41017,41,94869
"54533",1997,41017,41,98602
"54534",1998,41017,41,101660
"54535",1999,41017,41,105731
"54536",2000,41017,41,110810
"54537",2001,41017,41,116618
"54538",2002,41017,41,120667
"54539",2003,41017,41,125468
"54540",2004,41017,41,129322
"54541",2005,41017,41,134080
"54542",2006,41017,41,140962
"54543",2007,41017,41,148670
"54544",2008,41017,41,153405
"54545",2009,41017,41,157730
"54546",2010,41017,41,158629
"54547",2011,41017,41,157828
"54548",2012,41017,41,159786
"54549",2013,41017,41,161746
"54550",2014,41017,41,165955
"54551",1990,41019,41,93367
"54552",1991,41019,41,95088
"54553",1992,41019,41,95811
"54554",1993,41019,41,96334
"54555",1994,41019,41,97304
"54556",1995,41019,41,98257
"54557",1996,41019,41,99632
"54558",1997,41019,41,100710
"54559",1998,41019,41,101609
"54560",1999,41019,41,101839
"54561",2000,41019,41,101805
"54562",2001,41019,41,100423
"54563",2002,41019,41,100069
"54564",2003,41019,41,100579
"54565",2004,41019,41,101307
"54566",2005,41019,41,102010
"54567",2006,41019,41,102817
"54568",2007,41019,41,103685
"54569",2008,41019,41,103688
"54570",2009,41019,41,103529
"54571",2010,41019,41,103205
"54572",2011,41019,41,107651
"54573",2012,41019,41,107267
"54574",2013,41019,41,107082
