year,cofip_sub,cofip_nbr
2012,39081,54029
2012,39013,54051
2012,39087,54099
2012,51185,54047
2012,51017,54025
2012,21019,54099
2012,51005,54063
2012,19005,55023
2012,27169,55011
2012,27169,55063
2012,27049,55091
2012,17201,55105
2012,17111,55059
2012,19061,55043
2012,27115,55031
2012,17201,55045
2012,27157,55011
2012,19043,55023
2012,26071,55041
2012,27017,55031
2012,17177,55065
2012,17177,55045
2012,26053,55051
2012,27025,55013
2012,17007,55127
2012,19043,55043
2012,17097,55059
2012,17085,55065
2012,27163,55093
2012,26071,55125
2012,17007,55105
2012,27055,55123
2012,27163,55095
2012,27055,55063
2012,17111,55127
2012,27157,55091
2012,27037,55093
2012,27115,55013
2012,26043,55075
2012,27169,55121
2012,26071,55037
2012,26109,55075
2012,26053,55125
2012,27049,55093
2012,27163,55109
2012,26043,55037
2012,19005,55123
2012,27137,55031
2012,27025,55095
2012,17085,55043
2012,46081,56011
2012,30075,56033
2012,31105,56021
2012,30009,56003
2012,46033,56045
2012,16043,56039
2012,46019,56011
2012,46081,56045
2012,49043,56041
2012,8069,56021
2012,30031,56029
2012,30011,56011
2012,16081,56039
2012,16019,56023
2012,49033,56023
2012,31165,56015
2012,8123,56021
2012,46033,56027
2012,30003,56033
2012,31157,56015
2012,8057,56001
2012,30075,56011
2012,30009,56029
2012,31165,56027
2012,46103,56045
2012,8107,56007
2012,8057,56007
2012,30031,56039
2012,8081,56007
2012,16029,56023
2012,16007,56023
2012,31007,56021
2012,31007,56015
2012,30067,56029
2012,49043,56037
2012,8069,56001
2012,8081,56037
2012,16019,56039
2012,49009,56037
2012,30003,56003
2012,30075,56005
2012,46047,56027
2012,49033,56041
2013,4027,6025
2013,4015,6071
2013,4012,6071
2013,4012,6025
2013,4012,6065
2013,4001,8083
2013,1003,12033
2013,1061,12131
2013,1039,12131
2013,1053,12091
2013,1069,12063
2013,1061,12063
2013,1039,12091
2013,1053,12033
2013,1061,12059
2013,1053,12113
2013,12065,13027
2013,12039,13087
2013,1113,13053
2013,1017,13145
2013,12065,13275
2013,12089,13049
2013,12073,13131
2013,1019,13055
2013,12003,13065
2013,1113,13259
2013,1081,13145
2013,1081,13215
2013,12047,13101
2013,1005,13061
2013,1071,13083
2013,1019,13115
2013,1069,13099
2013,12039,13131
2013,1017,13285
2013,12079,13185
2013,1067,13099
2013,1113,13215
2013,1111,13285
2013,1029,13233
2013,1111,13149
2013,12063,13253
2013,1005,13259
2013,12003,13049
2013,12073,13275
2013,1069,13253
2013,1049,13083
2013,12023,13065
2013,1029,13143
2013,12003,13299
2013,12047,13185
2013,1005,13239
2013,1111,13045
2013,1029,13045
2013,1049,13055
2013,1019,13233
2013,12079,13027
2013,12089,13039
2013,12023,13101
2013,1067,13061
2013,1049,13295
2013,12039,13253
2013,17075,18111
2013,17023,18167
2013,17185,18051
2013,17059,18129
2013,17185,18083
2013,17091,18111
2013,17031,18089
2013,17033,18153
2013,17101,18083
2013,17033,18083
2013,17091,18089
2013,17183,18007
2013,17075,18007
2013,17183,18171
2013,17193,18129
2013,17045,18165
2013,17023,18153
2013,17183,18165
2013,17193,18051
2013,17045,18167
2013,17197,18089
2013,17071,19057
2013,17085,19097
2013,17071,19111
2013,17067,19111
2013,17015,19097
2013,17161,19115
2013,17015,19045
2013,17085,19061
2013,17131,19115
2013,17131,19057
2013,17161,19139
2013,17161,19163
2013,17195,19045
2013,17161,19045
2013,8009,20129
2013,8063,20181
2013,8125,20023
2013,8061,20071
2013,8017,20071
2013,8099,20075
2013,8099,20071
2013,8017,20199
2013,8099,20187
2013,8009,20187
2013,8063,20023
2013,8063,20199
2013,18163,21101
2013,17069,21055
2013,17003,21007
2013,18019,21111
2013,18019,21223
2013,18019,21185
2013,17059,21225
2013,18173,21101
2013,18025,21163
2013,18029,21015
2013,18147,21059
2013,17153,21007
2013,18061,21093
2013,18061,21163
2013,18155,21015
2013,18077,21041
2013,17153,21145
2013,17127,21145
2013,18061,21111
2013,17069,21225
2013,18123,21163
2013,18129,21101
2013,18123,21091
2013,18147,21091
2013,18123,21027
2013,18043,21111
2013,18155,21077
2013,17127,21139
2013,18115,21015
2013,17151,21139
2013,17069,21139
2013,18155,21041
2013,18129,21225
2013,18173,21059
2013,18077,21223
2013,5139,22027
2013,5003,22111
2013,5091,22017
2013,5139,22111
2013,5027,22119
2013,5073,22119
2013,5017,22035
2013,5091,22015
2013,5139,22067
2013,5003,22067
2013,5017,22067
2013,5027,22027
2013,5017,22123
2013,5073,22015
2013,10005,24045
2013,10005,24019
2013,10005,24011
2013,10001,24035
2013,10001,24011
2013,10003,24029
2013,10003,24015
2013,10001,24029
2013,10005,24047
2013,9005,25013
2013,9013,25027
2013,9003,25013
2013,9013,25013
2013,9015,25027
2013,9005,25003
2013,18087,26023
2013,18141,26021
2013,18039,26149
2013,18151,26023
2013,18087,26149
2013,18151,26059
2013,18141,26027
2013,18091,26021
2013,18039,26027
2013,19191,27055
2013,19143,27063
2013,19109,27043
2013,19131,27099
2013,19063,27091
2013,19143,27105
2013,19109,27091
2013,19119,27133
2013,19005,27055
2013,19191,27045
2013,19119,27105
2013,19089,27099
2013,19189,27043
2013,19195,27047
2013,19189,27047
2013,19195,27099
2013,19089,27045
2013,19059,27063
2013,19063,27063
2013,1023,28153
2013,22107,28021
2013,1107,28087
2013,1129,28041
2013,1075,28095
2013,22117,28113
2013,5077,28143
2013,1077,28141
2013,5017,28011
2013,22117,28109
2013,5107,28143
2013,1093,28057
2013,1129,28153
2013,22107,28063
2013,22037,28005
2013,1119,28103
2013,22037,28157
2013,1093,28095
2013,22117,28147
2013,22029,28001
2013,1119,28075
2013,1107,28103
2013,1023,28075
2013,5017,28055
2013,22065,28149
2013,22105,28113
2013,22035,28149
2013,22107,28001
2013,22035,28055
2013,1059,28141
2013,1097,28041
2013,22125,28157
2013,22117,28091
2013,1119,28069
2013,22103,28045
2013,5035,28143
2013,1075,28087
2013,5107,28011
2013,22091,28005
2013,1023,28023
2013,22029,28157
2013,1097,28059
2013,5035,28033
2013,1033,28141
2013,1059,28057
2013,22107,28149
2013,1097,28039
2013,22065,28149
2013,5107,28027
2013,5041,28011
2013,22105,28005
2013,5017,28151
2013,22103,28109
2013,17157,29157
2013,20121,29013
2013,21075,29143
2013,17119,29183
2013,19051,29197
2013,19177,29045
2013,17149,29127
2013,20209,29095
2013,17149,29163
2013,5015,29209
2013,20091,29037
2013,20091,29095
2013,20209,29047
2013,20037,29011
2013,19185,29129
2013,17083,29183
2013,19071,29005
2013,5009,29213
2013,20107,29013
2013,20121,29037
2013,17133,29099
2013,5021,29023
2013,5015,29009
2013,17067,29045
2013,19051,29199
2013,17013,29163
2013,19145,29005
2013,19177,29199
2013,17003,29133
2013,21039,29133
2013,19053,29129
2013,20037,29217
2013,19145,29147
2013,5135,29149
2013,17067,29111
2013,19111,29045
2013,20043,29087
2013,17181,29031
2013,17149,29173
2013,20021,29145
2013,17003,29201
2013,19159,29227
2013,19053,29081
2013,17181,29157
2013,21075,29133
2013,5021,29069
2013,5093,29155
2013,17119,29510
2013,5007,29009
2013,20043,29003
2013,5049,29153
2013,20005,29021
2013,19173,29227
2013,20043,29021
2013,19185,29171
2013,19159,29081
2013,20011,29217
2013,17157,29186
2013,17003,29031
2013,21007,29133
2013,20005,29165
2013,20209,29165
2013,21075,29143
2013,5031,29069
2013,5121,29149
2013,19007,29171
2013,20037,29097
2013,5089,29153
2013,20103,29165
2013,5055,29069
2013,5121,29181
2013,5049,29149
2013,5089,29213
2013,17013,29183
2013,5005,29153
2013,19007,29197
2013,5021,29181
2013,20021,29097
2013,17163,29510
2013,17013,29113
2013,17133,29189
2013,5093,29069
2013,19173,29147
2013,5007,29119
2013,21105,29133
2013,17119,29189
2013,17133,29186
2013,5049,29091
2013,17077,29157
2013,17001,29127
2013,17001,29111
2013,20107,29217
2013,17163,29189
2013,5015,29213
2013,16049,30081
2013,16021,30053
2013,16017,30053
2013,16079,30089
2013,16033,30001
2013,16059,30001
2013,16049,30063
2013,16035,30063
2013,16043,30031
2013,16035,30061
2013,16043,30001
2013,16079,30061
2013,16017,30089
2013,16043,30057
2013,16059,30081
2013,29087,31127
2013,20201,31095
2013,8095,31029
2013,20153,31057
2013,20157,31095
2013,20183,31181
2013,19085,31177
2013,20117,31133
2013,20039,31145
2013,19085,31021
2013,8095,31135
2013,20043,31147
2013,20131,31147
2013,8125,31057
2013,20147,31061
2013,19193,31173
2013,8075,31105
2013,29005,31131
2013,20089,31181
2013,20157,31129
2013,20013,31147
2013,29005,31127
2013,8115,31033
2013,29087,31147
2013,19155,31055
2013,20089,31129
2013,8115,31135
2013,19133,31173
2013,19129,31153
2013,20147,31083
2013,20137,31083
2013,19133,31021
2013,19193,31043
2013,19155,31153
2013,20153,31145
2013,20039,31065
2013,20183,31061
2013,19071,31025
2013,20137,31065
2013,8123,31105
2013,20153,31087
2013,8075,31033
2013,20201,31169
2013,20023,31057
2013,20157,31169
2013,20131,31133
2013,19155,31177
2013,8125,31029
2013,19071,31131
2013,8115,31049
2013,20201,31067
2013,20117,31067
2013,19129,31025
2013,6049,32031
2013,4015,32017
2013,6071,32003
2013,6051,32009
2013,16073,32007
2013,6051,32005
2013,6003,32005
2013,6091,32031
2013,16031,32007
2013,6057,32031
2013,6027,32023
2013,6027,32003
2013,6027,32009
2013,6061,32510
2013,4015,32003
2013,16073,32013
2013,6051,32021
2013,6061,32031
2013,6017,32005
2013,6035,32031
2013,6051,32019
2013,16083,32007
2013,6061,32005
2013,23031,33003
2013,25009,33015
2013,25027,33011
2013,23031,33017
2013,25017,33011
2013,25027,33005
2013,23017,33003
2013,23031,33015
2013,25009,33011
2013,23017,33007
2013,25011,33005
2013,10003,34033
2013,10003,34015
2013,10003,34033
2013,4001,35031
2013,4011,35023
2013,8007,35045
2013,4011,35017
2013,8067,35045
2013,8071,35059
2013,8023,35007
2013,4011,35003
2013,8071,35007
2013,4003,35023
2013,8021,35039
2013,8023,35055
2013,4001,35003
2013,8009,35059
2013,8007,35039
2013,4001,35006
2013,4001,35045
2013,8083,35045
2013,8021,35055
2013,34003,36119
2013,34003,36061
2013,34037,36071
2013,34031,36071
2013,25003,36021
2013,25003,36027
2013,34031,36087
2013,9001,36079
2013,34017,36061
2013,34003,36005
2013,9001,36119
2013,25003,36083
2013,9005,36027
2013,9001,36027
2013,34003,36087
2013,13241,37113
2013,13241,37099
2013,13291,37043
2013,13241,37043
2013,13111,37039
2013,13291,37039
2013,13281,37043
2013,27027,38077
2013,27089,38099
2013,30085,38105
2013,27027,38017
2013,27089,38035
2013,27155,38077
2013,27069,38067
2013,27107,38097
2013,30025,38033
2013,30025,38087
2013,30091,38105
2013,27107,38017
2013,27119,38097
2013,30109,38053
2013,30083,38105
2013,30109,38033
2013,27167,38077
2013,27119,38035
2013,30083,38053
2013,27089,38067
2013,30025,38011
2013,30085,38053
2013,30091,38023
2013,26115,39095
2013,21161,39001
2013,26059,39171
2013,18001,39161
2013,26059,39051
2013,21191,39025
2013,18075,39037
2013,21089,39145
2013,26091,39051
2013,18177,39135
2013,18033,39171
2013,21019,39087
2013,21037,39061
2013,18029,39017
2013,18161,39017
2013,21089,39087
2013,18075,39107
2013,18047,39061
2013,18161,39135
2013,18151,39171
2013,21037,39025
2013,21023,39025
2013,21023,39015
2013,18003,39125
2013,18135,39037
2013,21161,39015
2013,21015,39061
2013,21117,39061
2013,21135,39145
2013,18177,39037
2013,21135,39001
2013,18047,39017
2013,18001,39107
2013,18003,39039
2013,18033,39039
2013,18029,39061
2013,26091,39095
2013,18003,39161
2013,5033,40135
2013,20191,40053
2013,5127,40079
2013,20007,40003
2013,20129,40139
2013,20119,40007
2013,5033,40001
2013,20025,40007
2013,20099,40035
2013,20021,40035
2013,20007,40151
2013,20025,40059
2013,20129,40025
2013,5007,40001
2013,20077,40003
2013,20125,40105
2013,20175,40139
2013,20035,40113
2013,35059,40025
2013,5113,40079
2013,20035,40071
2013,20175,40007
2013,20099,40105
2013,20077,40053
2013,5081,40089
2013,5113,40089
2013,20021,40115
2013,5007,40041
2013,20125,40147
2013,5133,40089
2013,20033,40059
2013,5131,40135
2013,8009,40025
2013,29119,40115
2013,20019,40113
2013,5143,40001
2013,29145,40115
2013,29119,40041
2013,20033,40151
2013,20019,40147
2013,20189,40139
2013,20191,40071
2013,5131,40079
2013,32031,41037
2013,6093,41035
2013,6015,41033
2013,16049,41063
2013,32031,41025
2013,6049,41037
2013,16087,41045
2013,16087,41001
2013,32013,41025
2013,6093,41033
2013,16003,41063
2013,16069,41063
2013,6015,41015
2013,6093,41029
2013,16075,41045
2013,16003,41001
2013,16073,41045
2013,6049,41035
2013,32013,41045
2013,16027,41045
2013,34041,42017
2013,24021,42001
2013,36025,42127
2013,34037,42103
2013,24025,42071
2013,24001,42009
2013,34015,42045
2013,36007,42115
2013,36107,42115
2013,24001,42111
2013,24013,42133
2013,36105,42127
2013,34037,42089
2013,39007,42049
2013,36013,42123
2013,36015,42015
2013,39099,42073
2013,39029,42007
2013,24015,42029
2013,24023,42111
2013,36003,42083
2013,24043,42057
2013,36009,42123
2013,34041,42089
2013,34021,42017
2013,39029,42073
2013,24021,42055
2013,36007,42127
2013,39155,42085
2013,34019,42017
2013,39007,42039
2013,36015,42117
2013,24043,42055
2013,39099,42085
2013,10003,42029
2013,36071,42103
2013,10003,42045
2013,24005,42133
2013,36009,42083
2013,34005,42101
2013,39155,42039
2013,36107,42015
2013,34005,42017
2013,24015,42071
2013,10003,42029
2013,36105,42103
2013,34015,42101
2013,36101,42117
2013,34007,42101
2013,36003,42105
2013,36101,42105
2013,34041,42095
2013,24001,42057
2013,24023,42051
2013,36013,42049
2013,24013,42001
2013,24025,42133
2013,25027,44007
2013,25021,44007
2013,25005,44001
2013,9015,44003
2013,25005,44007
2013,25005,44005
2013,9011,44009
2013,9011,44003
2013,9015,44007
2013,37161,45021
2013,37155,45033
2013,37155,45069
2013,37089,45045
2013,37175,45073
2013,13033,45003
2013,13137,45073
2013,13051,45053
2013,13241,45073
2013,37153,45069
2013,37045,45021
2013,37149,45083
2013,13119,45073
2013,37179,45057
2013,13181,45065
2013,37175,45045
2013,37155,45051
2013,13251,45005
2013,13073,45037
2013,13147,45073
2013,37119,45091
2013,13103,45053
2013,13245,45037
2013,13251,45049
2013,37007,45069
2013,37175,45077
2013,13257,45073
2013,37045,45091
2013,13245,45003
2013,37149,45045
2013,37153,45025
2013,37007,45025
2013,13105,45001
2013,37161,45083
2013,37119,45057
2013,37019,45051
2013,13033,45005
2013,13103,45049
2013,13105,45065
2013,13147,45007
2013,13033,45011
2013,13073,45065
2013,37099,45073
2013,37047,45051
2013,37165,45069
2013,13105,45007
2013,37113,45073
2013,37047,45033
2013,37071,45091
2013,37179,45025
2013,38051,46021
2013,31031,46113
2013,27133,46101
2013,27117,46101
2013,27073,46051
2013,27073,46039
2013,38081,46013
2013,27081,46101
2013,19193,46127
2013,30025,46063
2013,31031,46121
2013,38001,46105
2013,31043,46127
2013,31027,46027
2013,31051,46027
2013,31107,46009
2013,31107,46023
2013,31015,46023
2013,38001,46031
2013,38085,46031
2013,38029,46031
2013,31031,46123
2013,27081,46039
2013,38021,46013
2013,38021,46089
2013,30011,46019
2013,31027,46135
2013,38081,46109
2013,31103,46053
2013,38077,46091
2013,27011,46051
2013,38077,46109
2013,27117,46011
2013,19119,46083
2013,31045,46113
2013,38011,46063
2013,27073,46051
2013,19119,46099
2013,31103,46123
2013,31051,46127
2013,27081,46011
2013,31107,46135
2013,27133,46099
2013,19149,46127
2013,31031,46007
2013,38029,46021
2013,19167,46127
2013,31165,46047
2013,31015,46053
2013,31161,46113
2013,19167,46083
2013,31045,46047
2013,27155,46109
2013,38081,46091
2013,27117,46099
2013,38051,46089
2013,27011,46109
2013,38001,46063
2013,30011,46063
2013,27173,46039
2013,31103,46121
2013,5035,47167
2013,1071,47051
2013,21075,47131
2013,28003,47071
2013,1077,47181
2013,28003,47069
2013,37011,47091
2013,37011,47019
2013,37115,47171
2013,1089,47103
2013,28033,47157
2013,37039,47123
2013,5093,47097
2013,21171,47111
2013,1083,47103
2013,37009,47091
2013,21219,47125
2013,21075,47095
2013,37173,47009
2013,21105,47183
2013,28141,47071
2013,21147,47013
2013,28003,47109
2013,37199,47171
2013,21035,47161
2013,37115,47029
2013,21083,47079
2013,37075,47123
2013,21047,47125
2013,21141,47147
2013,37087,47029
2013,21053,47137
2013,37039,47139
2013,37121,47171
2013,21047,47161
2013,21003,47111
2013,21235,47025
2013,13083,47065
2013,28093,47047
2013,21235,47013
2013,21105,47131
2013,1077,47099
2013,21053,47027
2013,29155,47095
2013,13083,47115
2013,13213,47011
2013,1083,47055
2013,21057,47027
2013,28093,47157
2013,13111,47139
2013,21083,47183
2013,21003,47165
2013,13213,47139
2013,21075,47095
2013,21013,47025
2013,13313,47065
2013,21213,47147
2013,29155,47045
2013,5093,47045
2013,21219,47147
2013,21213,47165
2013,1077,47055
2013,13295,47065
2013,13313,47011
2013,1077,47071
2013,37121,47019
2013,37115,47059
2013,5035,47157
2013,29143,47095
2013,28139,47069
2013,28009,47069
2013,21231,47151
2013,1089,47051
2013,37189,47091
2013,28009,47047
2013,21231,47137
2013,21221,47161
2013,21035,47079
2013,21147,47151
2013,37173,47155
2013,1071,47115
2013,37075,47009
2013,13047,47065
2013,21171,47027
2013,5093,47167
2013,37087,47155
2013,40025,48111
2013,40023,48387
2013,35015,48301
2013,35037,48117
2013,40009,48483
2013,40129,48483
2013,35059,48111
2013,40139,48357
2013,40139,48421
2013,22019,48351
2013,40007,48357
2013,35037,48359
2013,35025,48003
2013,35015,48109
2013,40045,48295
2013,35037,48205
2013,35035,48109
2013,22017,48365
2013,40033,48485
2013,22085,48403
2013,22031,48365
2013,35015,48389
2013,5091,48037
2013,22085,48419
2013,35059,48205
2013,35009,48117
2013,5091,48067
2013,40057,48075
2013,35041,48079
2013,35041,48017
2013,40023,48277
2013,40085,48337
2013,40139,48195
2013,40095,48181
2013,40089,48037
2013,40141,48487
2013,40057,48197
2013,40085,48097
2013,22031,48419
2013,35035,48229
2013,40013,48181
2013,40085,48181
2013,22085,48351
2013,22115,48351
2013,35025,48501
2013,40067,48337
2013,22017,48067
2013,40089,48387
2013,22023,48245
2013,22019,48361
2013,22017,48203
2013,35025,48495
2013,40007,48295
2013,35025,48079
2013,22023,48361
2013,35009,48017
2013,40129,48211
2013,40057,48087
2013,35035,48141
2013,40013,48277
2013,40045,48211
2013,40141,48485
2013,35009,48369
2013,40065,48197
2013,40009,48087
2013,40033,48077
2013,40067,48077
2013,5081,48037
2013,35025,48165
2013,35025,48301
2013,40013,48147
2013,40025,48421
2013,22017,48315
2013,40065,48487
2013,35013,48141
2013,22011,48351
2013,8085,49037
2013,8033,49037
2013,32017,49021
2013,8085,49019
2013,8077,49037
2013,16041,49033
2013,8113,49037
2013,32017,49053
2013,32033,49023
2013,4005,49025
2013,16007,49005
2013,8077,49019
2013,8081,49047
2013,8081,49009
2013,8045,49047
2013,32017,49001
2013,16071,49005
2013,35045,49037
2013,4017,49037
2013,32033,49027
2013,16071,49003
2013,8083,49037
2013,8103,49047
2013,8045,49019
2013,16031,49003
2013,4001,49037
2013,32017,49027
2013,32033,49045
2013,16041,49005
2013,32007,49045
2013,16007,49033
2013,4015,49053
2013,4005,49037
2013,32007,49003
2013,4015,49025
2013,33009,50017
2013,25003,50003
2013,36115,50021
2013,25011,50003
2013,33019,50025
2013,36115,50003
2013,33005,50025
2013,25011,50025
2013,36031,50007
2013,36115,50001
2013,36019,50013
2013,36083,50003
2013,33007,50009
2013,36031,50001
2013,36019,50007
2013,33009,50009
2013,33009,50027
2013,33019,50027
2013,33009,50005
2013,47067,51105
2013,37033,51590
2013,37145,51083
2013,47163,51169
2013,37009,51077
2013,37185,51025
2013,47091,51191
2013,24017,51059
2013,37073,51175
2013,21195,51195
2013,37053,51810
2013,37171,51077
2013,47073,51169
2013,37185,51117
2013,37073,51800
2013,37169,51141
2013,37029,51550
2013,37157,51089
2013,37091,51175
2013,37033,51143
2013,24031,51013
2013,37169,51089
